gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg
gene_818	interaction_vs_onu	226.428449907909	-0.160013591406751	0.196325032480028	-0.815044263003138	0.415046974057815	0.504158095350489	1979378	1979632	jgi.p|Ophnu1|1979378	Ophnu1	OphioH327chr_1	3153256	3155832	+	prediction	5169	0				0									no	no
gene_819	interaction_vs_onu	1307.09829670741	0.0963686589769654	0.102087123740731	0.943984465873598	0.345177586481956	0.431976628696716	1979379	1979633	jgi.p|Ophnu1|1979379	Ophnu1	OphioH327chr_1	3156254	3159263	-	prediction	5175	0				0									no	no
gene_820	interaction_vs_onu	663.250705358251	-0.0414143668087559	0.094136112977489	-0.439941330684213	0.659979600281175	0.731033304659273	1979380	1979634	jgi.p|Ophnu1|1979380	Ophnu1	OphioH327chr_1	3160274	3161314	-	prediction	5181	0				0									no	no
gene_821	interaction_vs_onu	327.905973801985	-1.05274835545967	0.171290281110656	-6.14599000383203	7.94662884557403e-10	4.64956547628938e-09	1979381	1979635	jgi.p|Ophnu1|1979381	Ophnu1	OphioH327chr_1	3162923	3164455	+	prediction	5185	0				0									no	no
gene_822	interaction_vs_onu	1241.34118272646	-1.24678652109709	0.123814876283172	-10.0697634930848	7.51585971394978e-24	1.21388224813981e-22	1979382	1979636	jgi.p|Ophnu1|1979382	Ophnu1	OphioH327chr_1	3165021	3167118	-	prediction	5189	7	GO:0006118; GO:0016491; GO:0009055; GO:0051536; GO:0003824; GO:0030151; GO:0030170	electron transport; oxidoreductase activity; electron carrier activity; iron-sulfur cluster binding; catalytic activity; molybdenum ion binding; pyridoxal phosphate binding	biological_process; molecular_function	0									yes	no
gene_823	interaction_vs_onu	6648.77826142477	-1.12983295086833	0.125348369079361	-9.01354328872843	1.99504143692744e-19	2.53752670135199e-18	1979383	1979637	jgi.p|Ophnu1|1979383	Ophnu1	OphioH327chr_1	3170356	3172527	+	prediction	5197	0				0									no	no
gene_824	interaction_vs_onu	9184.74993211831	0.469723727020745	0.101715906761666	4.61799675169167	3.87462317100327e-06	1.42960234240466e-05	1979384	1979638	jgi.p|Ophnu1|1979384	Ophnu1	OphioH327chr_1	3173278	3174846	-	prediction	5201	2	GO:0005515; GO:0005737	protein binding; cytoplasm	molecular_function; cellular_component	0									yes	no
gene_825	interaction_vs_onu	7723.54668323745	0.363676836187488	0.0696519119466601	5.22134749819924	1.77625871589764e-07	7.91091290743176e-07	1979385	1979639	jgi.p|Ophnu1|1979385	Ophnu1	OphioH327chr_1	3176396	3178107	+	prediction	5209	4	GO:0008152; GO:0006534; GO:0030170; GO:0031071	metabolic process; cysteine metabolic process; pyridoxal phosphate binding; cysteine desulfurase activity	biological_process; molecular_function	0									yes	no
gene_826	interaction_vs_onu	5025.47794956075	2.40550476059893	0.164255447013717	14.6449010022666	1.45212609932882e-48	6.06351190744133e-47	1979386	1979640	jgi.p|Ophnu1|1979386	Ophnu1	OphioH327chr_1	3179383	3179943	+	prediction	5217	0				0									no	no
gene_827	interaction_vs_onu	3815.14402087392	0.0869471998595577	0.087861973280131	0.989588517234223	0.322375284822493	0.408033777625395	1979387	1979641	jgi.p|Ophnu1|1979387	Ophnu1	OphioH327chr_1	3180247	3182100	-	prediction	5221	4	GO:0009168; GO:0019239; GO:0004000; GO:0046936	purine ribonucleoside monophosphate biosynthetic process; deaminase activity; adenosine deaminase activity; deoxyadenosine deaminase activity	biological_process; molecular_function	1	3.5.4.4	Adenosine deaminase.	Adenosine + H(2)O = inosine + NH(3).	\N	Severe combined immunodeficiency (SCID); MIM:102700.	Purine metabolism	Nucleotide Metabolism	METABOLIC	yes	yes
gene_828	interaction_vs_onu	1068.93304521944	0.302188889138087	0.114677220211772	2.63512569087428	0.00841061323155945	0.0166791594130004	1979388	1979642	jgi.p|Ophnu1|1979388	Ophnu1	OphioH327chr_1	3183337	3187512	+	prediction	5227	3	GO:0016787; GO:0003824; GO:0017168	hydrolase activity; catalytic activity; 5-oxoprolinase (ATP-hydrolyzing) activity	molecular_function	1	3.5.2.9	5-oxoprolinase (ATP-hydrolysing).	ATP + 5-oxo-L-proline + 2 H(2)O = ADP + phosphate + L-glutamate.	\N	\N	Glutathione metabolism	Metabolism of Other Amino Acids	METABOLIC	yes	yes
gene_829	interaction_vs_onu	469.651012888914	-2.32292776443892	0.172372275774453	-13.4762261158427	2.15869239482478e-41	7.21863059190184e-40	1979389	1979643	jgi.p|Ophnu1|1979389	Ophnu1	OphioH327chr_1	3188807	3190377	+	prediction	5231	2	GO:0020037; GO:0033754	heme binding; indoleamine 2,3-dioxygenase activity	molecular_function	0									yes	no
gene_830	interaction_vs_onu	1084.16564556298	-0.847120568267786	0.0868955954594929	-9.74871699524377	1.86814269409818e-22	2.81536997561275e-21	1979390	1979644	jgi.p|Ophnu1|1979390	Ophnu1	OphioH327chr_1	3192194	3193867	+	prediction	5237	0				0									no	no
gene_831	interaction_vs_onu	2366.13486786241	0.0509266324488481	0.155667459972317	0.327150147229899	0.743554324690204	0.801716213546813	1979391	1979645	jgi.p|Ophnu1|1979391	Ophnu1	OphioH327chr_1	3194442	3195398	-	prediction	5241	0				0									no	no
gene_832	interaction_vs_onu	1817.75310644693	0.458548687100825	0.0933003166723007	4.91476024364836	8.88911750112457e-07	3.58580800233866e-06	1979392	1979646	jgi.p|Ophnu1|1979392	Ophnu1	OphioH327chr_1	3197060	3198643	+	prediction	5247	1	GO:0008299	isoprenoid biosynthetic process	biological_process	0									yes	no
gene_833	interaction_vs_onu	2105.06266906455	0.0377591859327972	0.0610811762986369	0.618180398952793	0.536456429234809	0.622177291204251	1979393	1979647	jgi.p|Ophnu1|1979393	Ophnu1	OphioH327chr_1	3199131	3201118	-	prediction	5251	0				0									no	no
gene_834	interaction_vs_onu	2415.19804471458	-0.0214924708867951	0.11049037201149	-0.194518947628848	0.845769561005704	0.884951404743775	1979394	1979648	jgi.p|Ophnu1|1979394	Ophnu1	OphioH327chr_1	3205858	3210621	+	prediction	5257	7	GO:0004672; GO:0005524; GO:0006468; GO:0004674; GO:0005515; GO:0005622; GO:0006915	protein kinase activity; ATP binding; protein amino acid phosphorylation; protein serine/threonine kinase activity; protein binding; intracellular; apoptosis	molecular_function; biological_process; cellular_component	0									yes	no
gene_835	interaction_vs_onu	131.926565581829	-1.19684399086517	0.25501548117527	-4.69322091878252	2.68936792129515e-06	1.01998180798788e-05	1979395	1979649	jgi.p|Ophnu1|1979395	Ophnu1	OphioH327chr_1	3219232	3219611	+	prediction	5261	0				0									no	no
gene_836	interaction_vs_onu	15.1186590427044	1.68354018897024	0.463015928487988	3.63603082612721	0.000276871214041849	0.000766499868110683	1979396	1979650	jgi.p|Ophnu1|1979396	Ophnu1	OphioH327chr_1	3223187	3224092	-	prediction	5267	0				0									no	no
gene_837	interaction_vs_onu	912.13394681244	0.0532492142547641	0.0924571440506999	0.575934015716128	0.564659782591324	0.647053244843606	1979397	1979651	jgi.p|Ophnu1|1979397	Ophnu1	OphioH327chr_1	3225738	3226702	+	prediction	5271	0				0									no	no
gene_838	interaction_vs_onu	4859.2152241824	-0.327905089000858	0.0875768898647669	-3.74419655124996	0.000180971946673084	0.000515685706898003	1979398	1979652	jgi.p|Ophnu1|1979398	Ophnu1	OphioH327chr_1	3228490	3231414	+	prediction	5277	0				0									no	no
gene_839	interaction_vs_onu	554.86664427909	0.334026074537331	0.090790505175456	3.67908597811868	0.000234071352555862	0.000656074256017741	1979399	1979653	jgi.p|Ophnu1|1979399	Ophnu1	OphioH327chr_1	3231885	3232988	-	prediction	5291	0				0									no	no
gene_840	interaction_vs_onu	1475.6885428931	-0.640833355937269	0.141814783943311	-4.51880500832292	6.21896355871569e-06	2.2255153872327e-05	1979400	1979654	jgi.p|Ophnu1|1979400	Ophnu1	OphioH327chr_1	3233418	3234055	-	prediction	5295	0				0									no	no
gene_841	interaction_vs_onu	628.378806951095	0.16639209591645	0.138313523716069	1.20300670134051	0.228973727312419	0.306300219689686	1979401	1979655	jgi.p|Ophnu1|1979401	Ophnu1	OphioH327chr_1	3234206	3234820	+	prediction	5307	0				0									no	no
gene_842	interaction_vs_onu	5555.57579663523	0.0784438804824661	0.0989802933302743	0.792520186020434	0.428057426370431	0.516225918530697	1979402	1979656	jgi.p|Ophnu1|1979402	Ophnu1	OphioH327chr_1	3236267	3237054	+	prediction	5311	3	GO:0016021; GO:0016192; GO:0006810	integral to membrane; vesicle-mediated transport; transport	cellular_component; biological_process	0									yes	no
gene_843	interaction_vs_onu	2004.90710165141	-0.237931744745171	0.13218083212461	-1.80004726041418	0.0718531761088932	0.112115054227511	1979403	1979657	jgi.p|Ophnu1|1979403	Ophnu1	OphioH327chr_1	3238166	3240613	-	prediction	5321	0				0									no	no
gene_844	interaction_vs_onu	1457.08149920754	-0.370412761317406	0.213183481970054	-1.73753030907638	0.0822936089406596	0.126491882300601	1979404	1979658	jgi.p|Ophnu1|1979404	Ophnu1	OphioH327chr_1	3245847	3246062	+	prediction	5325	0				0									no	no
gene_845	interaction_vs_onu	4835.78261750776	-0.82542665361933	0.0732493394609974	-11.2687248744248	1.87262155951427e-29	4.13135065707272e-28	1979405	1979659	jgi.p|Ophnu1|1979405	Ophnu1	OphioH327chr_1	3247494	3247803	+	prediction	5329	2	GO:0020037; GO:0046914	heme binding; transition metal ion binding	molecular_function	0									yes	no
gene_846	interaction_vs_onu	1377.76309557785	-0.260762250024536	0.106543936875762	-2.44746212380537	0.0143866245441199	0.0268885384492721	1979406	1979660	jgi.p|Ophnu1|1979406	Ophnu1	OphioH327chr_1	3248956	3254037	-	prediction	5335	4	GO:0003700; GO:0005634; GO:0006355; GO:0043565	transcription factor activity; nucleus; regulation of transcription, DNA-dependent; sequence-specific DNA binding	molecular_function; cellular_component; biological_process	0									yes	no
gene_847	interaction_vs_onu	267.830297572874	0.307673494319219	0.130964683745588	2.34928597175789	0.018809454340327	0.0341482352392787	1979407	1979661	jgi.p|Ophnu1|1979407	Ophnu1	OphioH327chr_1	3255424	3256869	-	prediction	5339	3	GO:0005215; GO:0006810; GO:0016020	transporter activity; transport; membrane	molecular_function; biological_process; cellular_component	0									yes	no
gene_848	interaction_vs_onu	6072.91935089025	1.7007940566486	0.073477264436765	23.1472152602021	1.55073688307459e-118	2.55275148444586e-116	1979408	1979662	jgi.p|Ophnu1|1979408	Ophnu1	OphioH327chr_1	3257656	3258384	-	prediction	5343	0				0									no	no
gene_849	interaction_vs_onu	5.05786061544447	-0.884077290463197	0.953645496840703	-0.927050243923999	0.353900447977334	0.441087337607161	1979409	1979663	jgi.p|Ophnu1|1979409	Ophnu1	OphioH327chr_1	3261100	3261507	+	prediction	5347	0				0									no	no
gene_850	interaction_vs_onu	1463.68118087904	0.8034381917417	0.08284511900676	9.69807517176891	3.07239910735809e-22	4.55801323379293e-21	1979410	1979664	jgi.p|Ophnu1|1979410	Ophnu1	OphioH327chr_1	3262555	3263300	-	prediction	5351	4	GO:0015986; GO:0016469; GO:0046933; GO:0046961	ATP synthesis coupled proton transport; proton-transporting two-sector ATPase complex; hydrogen ion transporting ATP synthase activity, rotational mechanism; hydrogen ion transporting ATPase activity, rotational mechanism	biological_process; cellular_component; molecular_function	0									yes	no
gene_851	interaction_vs_onu	2145.29743532387	-0.238838813443383	0.0842339781352669	-2.83542127215984	0.00457652932783538	0.00971040502729811	1979411	1979665	jgi.p|Ophnu1|1979411	Ophnu1	OphioH327chr_1	3264165	3265366	-	prediction	5359	1	GO:0003939	L-iditol 2-dehydrogenase activity	molecular_function	1	1.1.1.14	L-iditol 2-dehydrogenase.	L-iditol + NAD(+) = L-sorbose + NADH.	\N	Sorbitol dehydrogenase deficiency; MIM:182500.	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC	yes	yes
gene_852	interaction_vs_onu	3592.69110635793	-0.17683129899488	0.084550850241	-2.09141952435544	0.0364904734891009	0.0616943419053335	1979412	1979666	jgi.p|Ophnu1|1979412	Ophnu1	OphioH327chr_1	3267319	3268599	-	prediction	5365	3	GO:0003702; GO:0005672; GO:0006367	RNA polymerase II transcription factor activity; transcription factor TFIIA complex; transcription initiation from RNA polymerase II promoter	molecular_function; cellular_component; biological_process	0									yes	no
gene_853	interaction_vs_onu	2823.96800057233	0.576478483758298	0.0721924349976919	7.98530322154571	1.40177307099702e-15	1.38239371978508e-14	1979413	1979667	jgi.p|Ophnu1|1979413	Ophnu1	OphioH327chr_1	3269667	3271481	-	prediction	5371	0				0									no	no
gene_854	interaction_vs_onu	1004.96317218615	-0.348935450863069	0.0977661555461173	-3.56908225463026	0.000358233947708853	0.000965517189038973	1979414	1979668	jgi.p|Ophnu1|1979414	Ophnu1	OphioH327chr_1	3272659	3273780	+	prediction	5375	1	GO:0031072	heat shock protein binding	molecular_function	0									yes	no
gene_855	interaction_vs_onu	843.884534940672	0.379523087359674	0.139702402096774	2.71665398492414	0.00659455108304011	0.0134467263627497	1979415	1979669	jgi.p|Ophnu1|1979415	Ophnu1	OphioH327chr_1	3274026	3275363	-	prediction	5379	3	GO:0004047; GO:0005737; GO:0006546	aminomethyltransferase activity; cytoplasm; glycine catabolic process	molecular_function; cellular_component; biological_process	0									yes	no
gene_856	interaction_vs_onu	3153.90210819948	0.192532026156348	0.0907677136529659	2.1211509953028	0.0339090976641316	0.0578787389840411	1979416	1979670	jgi.p|Ophnu1|1979416	Ophnu1	OphioH327chr_1	3276373	3280536	-	prediction	5383	0				0									no	no
gene_857	interaction_vs_onu	814.089340211831	-0.140352113456297	0.138991389014645	-1.0097899909577	0.312595916506519	0.397891605248447	1979417	1979671	jgi.p|Ophnu1|1979417	Ophnu1	OphioH327chr_1	3282250	3285369	+	prediction	5393	0				0									no	no
gene_858	interaction_vs_onu	737.52158214616	-0.326254168658412	0.102030963082395	-3.19759961880341	0.00138576537599627	0.00331715649287697	1979418	1979672	jgi.p|Ophnu1|1979418	Ophnu1	OphioH327chr_1	3292766	3294529	+	prediction	5397	6	GO:0005506; GO:0006118; GO:0016021; GO:0016491; GO:0050660; GO:0000293	iron ion binding; electron transport; integral to membrane; oxidoreductase activity; FAD binding; ferric-chelate reductase activity	molecular_function; biological_process; cellular_component	0									yes	no
gene_859	interaction_vs_onu	9887.16994258427	-0.506084593113906	0.16660259179141	-3.03767539071383	0.00238410619739515	0.00541899868552908	1979419	1979673	jgi.p|Ophnu1|1979419	Ophnu1	OphioH327chr_1	3296240	3296646	+	prediction	5401	0				0									no	no
gene_860	interaction_vs_onu	315.891785360983	-1.67769106145514	0.159959088013851	-10.488250978962	9.78223859196766e-26	1.77031632869436e-24	1979420	1979674	jgi.p|Ophnu1|1979420	Ophnu1	OphioH327chr_1	3302057	3303985	+	prediction	5407	0				0									no	no
gene_861	interaction_vs_onu	11143.8909271428	1.72029255029795	0.101365907038338	16.9711158372737	1.34354685594825e-64	8.71269779311892e-63	1979421	1979675	jgi.p|Ophnu1|1979421	Ophnu1	OphioH327chr_1	3305146	3306178	+	prediction	5411	0				0									no	no
gene_862	interaction_vs_onu	2075.97377618492	-0.730049646262065	0.153186649030154	-4.76575243915909	1.88150162464781e-06	7.31078252700192e-06	1979422	1979676	jgi.p|Ophnu1|1979422	Ophnu1	OphioH327chr_1	3306267	3308915	-	prediction	5417	6	GO:0003700; GO:0005634; GO:0006355; GO:0008270; GO:0003677; GO:0006350	transcription factor activity; nucleus; regulation of transcription, DNA-dependent; zinc ion binding; DNA binding; transcription	molecular_function; cellular_component; biological_process	0									yes	no
gene_863	interaction_vs_onu	2226.34546116454	0.0472142302089844	0.10643763357109	0.443585869254129	0.657342023980312	0.729055160050722	1979423	1979677	jgi.p|Ophnu1|1979423	Ophnu1	OphioH327chr_1	3311492	3314016	-	prediction	5423	4	GO:0003700; GO:0005634; GO:0006355; GO:0043565	transcription factor activity; nucleus; regulation of transcription, DNA-dependent; sequence-specific DNA binding	molecular_function; cellular_component; biological_process	0									yes	no
gene_864	interaction_vs_onu	1173.81635068646	0.0994540734690864	0.0993065120053106	1.00148591930978	0.316591944179548	0.402319929064271	1979424	1979678	jgi.p|Ophnu1|1979424	Ophnu1	OphioH327chr_1	3316997	3317822	-	prediction	5433	0				0									no	no
gene_865	interaction_vs_onu	383.140736392385	0.192519080698564	0.18371768775941	1.04790716150684	0.29468138243032	0.378522303962116	1979425	1979679	jgi.p|Ophnu1|1979425	Ophnu1	OphioH327chr_1	3318595	3320468	+	prediction	5439	2	GO:0043234; GO:0051258	protein complex; protein polymerization	cellular_component; biological_process	0									yes	no
gene_866	interaction_vs_onu	2253.26073360222	-0.275514002597225	0.106383697623474	-2.58981412332891	0.00960277670593016	0.0187971115030327	1979426	1979680	jgi.p|Ophnu1|1979426	Ophnu1	OphioH327chr_1	3321706	3323683	-	prediction	5447	7	GO:0016779; GO:0003723; GO:0004652; GO:0005634; GO:0043631; GO:0006350; GO:0031123	nucleotidyltransferase activity; RNA binding; polynucleotide adenylyltransferase activity; nucleus; RNA polyadenylation; transcription; RNA 3'-end processing	molecular_function; cellular_component; biological_process	1	2.7.7.19	Polynucleotide adenylyltransferase.	N ATP + {nucleotide}(M) = N diphosphate + {nucleotide}(M+N).	\N	\N	\N	\N	\N	yes	yes
gene_867	interaction_vs_onu	8257.05231084021	-0.335496776827968	0.112595887646513	-2.97965390957472	0.00288574219608366	0.00642109519066184	1979427	1979681	jgi.p|Ophnu1|1979427	Ophnu1	OphioH327chr_1	3325095	3332760	-	prediction	5457	0				0									no	no
gene_868	interaction_vs_onu	14990.4948170889	-0.0704704726287702	0.128762932644924	-0.54728850284188	0.584180541330086	0.664264802575125	1979428	1979682	jgi.p|Ophnu1|1979428	Ophnu1	OphioH327chr_1	3333884	3334775	-	prediction	5475	4	GO:0003735; GO:0005622; GO:0005840; GO:0006412	structural constituent of ribosome; intracellular; ribosome; translation	molecular_function; cellular_component; biological_process	0									yes	no
gene_869	interaction_vs_onu	17934.1865616865	-0.303684400537865	0.0698166594521228	-4.34974120676911	1.36298288574294e-05	4.65567976933742e-05	1979429	1979683	jgi.p|Ophnu1|1979429	Ophnu1	OphioH327chr_1	3335778	3336441	+	prediction	5483	4	GO:0003735; GO:0005622; GO:0005840; GO:0006412	structural constituent of ribosome; intracellular; ribosome; translation	molecular_function; cellular_component; biological_process	0									yes	no
gene_870	interaction_vs_onu	1664.43646328897	0.180351953011632	0.0822851669113096	2.19179178679948	0.0283945444384655	0.0492916853362938	1979430	1979684	jgi.p|Ophnu1|1979430	Ophnu1	OphioH327chr_1	3337389	3339315	+	prediction	5489	5	GO:0000107; GO:0018071; GO:0018121; GO:0018127; GO:0043867	imidazoleglycerol-phosphate synthase activity; NAD(P)-cysteine ADP-ribosyltransferase activity; NAD(P)-asparagine ADP-ribosyltransferase activity; NAD(P)-serine ADP-ribosyltransferase activity; 7-cyano-7-deazaguanine tRNA-ribosyltransferase activity	molecular_function	1	2.4.2.-	Pentosyltransferases.	\N	\N	\N	\N	\N	\N	yes	yes
gene_871	interaction_vs_onu	1504.79346410531	0.146886783584108	0.112590546862539	1.30461026859956	0.192025589897211	0.264035020566031	1979431	1979685	jgi.p|Ophnu1|1979431	Ophnu1	OphioH327chr_1	3339735	3341403	-	prediction	5495	0				0									no	no
gene_872	interaction_vs_onu	2065.05402628384	-0.121717511487932	0.147021560758035	-0.82788885426303	0.407733447640295	0.496613305606279	1979432	1979686	jgi.p|Ophnu1|1979432	Ophnu1	OphioH327chr_1	3342440	3343146	-	prediction	5501	1	GO:0016021	integral to membrane	cellular_component	0									yes	no
gene_873	interaction_vs_onu	2574.97637466028	0.411212824857014	0.0902050718466957	4.55864416976325	5.1484916334839e-06	1.86189642512134e-05	1979433	1979687	jgi.p|Ophnu1|1979433	Ophnu1	OphioH327chr_1	3343963	3344904	+	prediction	5509	3	GO:0003824; GO:0008152; GO:0004300	catalytic activity; metabolic process; enoyl-CoA hydratase activity	molecular_function; biological_process	9	4.2.1.17	Enoyl-CoA hydratase.	(3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Fatty acid metabolism; beta-Alanine metabolism; Tryptophan metabolism; Lysine degradation; Fatty acid biosynthesis (path 2); Benzoate degradation via CoA ligation; Butanoate metabolism; Valine, leucine and isoleucine degradation; Propanoate metabolism	Lipid Metabolism; Metabolism of Other Amino Acids; Amino Acid Metabolism; Biodegradation of Xenobiotics; Carbohydrate Metabolism	METABOLIC	yes	yes
gene_874	interaction_vs_onu	2395.93615458985	0.225796313727688	0.110449140277679	2.04434650337717	0.0409193282157709	0.0684383142727252	1979434	1979688	jgi.p|Ophnu1|1979434	Ophnu1	OphioH327chr_1	3346419	3349906	+	prediction	5515	2	GO:0005515; GO:0008270	protein binding; zinc ion binding	molecular_function	0									yes	no
gene_875	interaction_vs_onu	1556.14668392771	0.661792963189429	0.11613174865129	5.69863944076653	1.20767333849691e-08	6.20881908560573e-08	1979435	1979689	jgi.p|Ophnu1|1979435	Ophnu1	OphioH327chr_1	3350540	3351721	+	prediction	5521	5	GO:0006535; GO:0003824; GO:0008152; GO:0030170; GO:0004124	cysteine biosynthetic process from serine; catalytic activity; metabolic process; pyridoxal phosphate binding; cysteine synthase activity	biological_process; molecular_function	0									yes	no
gene_876	interaction_vs_onu	679.843558843406	0.0508542978385409	0.099559720283655	0.510791891476314	0.60949678756146	0.685944320474112	1979436	1979690	jgi.p|Ophnu1|1979436	Ophnu1	OphioH327chr_1	3352048	3354485	-	prediction	5525	0				0									no	no
gene_877	interaction_vs_onu	713.489520249004	0.0134028033457647	0.12531376839165	0.106953956598578	0.914825507462828	0.939408150657606	1979437	1979691	jgi.p|Ophnu1|1979437	Ophnu1	OphioH327chr_1	3355527	3356362	+	prediction	5531	4	GO:0003735; GO:0005622; GO:0005840; GO:0006412	structural constituent of ribosome; intracellular; ribosome; translation	molecular_function; cellular_component; biological_process	0									yes	no
gene_878	interaction_vs_onu	2726.38769972591	0.629676888484674	0.127244448712272	4.94856078089907	7.47642442144871e-07	3.0533489049428e-06	1979438	1979692	jgi.p|Ophnu1|1979438	Ophnu1	OphioH327chr_1	3357108	3360141	-	prediction	5537	5	GO:0006812; GO:0008324; GO:0006813; GO:0015079; GO:0016021	cation transport; cation transmembrane transporter activity; potassium ion transport; potassium ion transmembrane transporter activity; integral to membrane	biological_process; molecular_function; cellular_component	0									yes	no
gene_879	interaction_vs_onu	1576.11177255912	-0.0411116012047877	0.0665313362668909	-0.61792838550346	0.536622546754247	0.622255350882736	1979439	1979693	jgi.p|Ophnu1|1979439	Ophnu1	OphioH327chr_1	3363865	3365230	-	prediction	5545	2	GO:0004325; GO:0006783	ferrochelatase activity; heme biosynthetic process	molecular_function; biological_process	1	4.99.1.1	Ferrochelatase.	Protoporphyrin + Fe(2+) = protoheme + 2 H(+).	\N	Protoporphyria; MIM:177000.	Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	yes	yes
gene_880	interaction_vs_onu	1392.78559664737	-0.19957676082099	0.133071578782757	-1.49976999331167	0.133673992642711	0.193339771344536	1979440	1979694	jgi.p|Ophnu1|1979440	Ophnu1	OphioH327chr_1	3366077	3368228	+	prediction	5551	7	GO:0003676; GO:0003677; GO:0004003; GO:0005634; GO:0006303; GO:0005958; GO:0005488	nucleic acid binding; DNA binding; ATP-dependent DNA helicase activity; nucleus; double-strand break repair via nonhomologous end joining; DNA-dependent protein kinase complex; binding	molecular_function; cellular_component; biological_process	0									yes	no
gene_881	interaction_vs_onu	1262.98594482466	-0.304648278429557	0.0910849925145266	-3.34465942214324	0.000823836673183619	0.00206986848325559	1979441	1979695	jgi.p|Ophnu1|1979441	Ophnu1	OphioH327chr_1	3368763	3372350	+	prediction	5557	0				0									no	no
gene_882	interaction_vs_onu	94.4978124093858	0.528381455512507	0.225577245650036	2.34235263397199	0.0191625998514383	0.0347377921915103	1979442	1979696	jgi.p|Ophnu1|1979442	Ophnu1	OphioH327chr_1	3372612	3374684	-	prediction	5561	0				0									no	no
gene_883	interaction_vs_onu	1171.41446990544	-0.187166297258913	0.124271126872294	-1.50611249748505	0.132038296916823	0.191405219577985	1979443	1979697	jgi.p|Ophnu1|1979443	Ophnu1	OphioH327chr_1	3376738	3377889	-	prediction	5565	1	GO:0008473	ornithine cyclodeaminase activity	molecular_function	1	4.3.1.12	Ornithine cyclodeaminase.	L-ornithine = L-proline + NH(3).	NAD.	\N	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC	yes	yes
gene_884	interaction_vs_onu	152.408231138024	-0.528944144954421	0.240005710857931	-2.20388149541793	0.0275326792481722	0.0478537531704271	1979444	1979698	jgi.p|Ophnu1|1979444	Ophnu1	OphioH327chr_1	3378292	3379446	+	prediction	5569	1	GO:0050346	trans-L-3-hydroxyproline dehydratase activity	molecular_function	1	4.2.1.77	Trans-L-3-hydroxyproline dehydratase.	Trans-L-3-hydroxyproline = delta(1)-pyrroline-2-carboxylate.	\N	\N	\N	\N	\N	yes	yes
gene_885	interaction_vs_onu	959.206418939206	0.063309778617698	0.0981070133702819	0.645313484151741	0.518724056182443	0.605189848837633	1979445	1979699	jgi.p|Ophnu1|1979445	Ophnu1	OphioH327chr_1	3379673	3380746	+	prediction	5573	1	GO:0008898	homocysteine S-methyltransferase activity	molecular_function	1	2.1.1.10	Homocysteine S-methyltransferase.	S-adenosyl-L-methionine + L-homocysteine = S-adenosyl-L-homocysteine + L-methionine.	\N	\N	Methionine metabolism	Amino Acid Metabolism	METABOLIC	yes	yes
gene_886	interaction_vs_onu	1510.71074047488	0.302680027902931	0.108662865271933	2.7854964724652	0.00534458215113181	0.0111775282711186	1979446	1979700	jgi.p|Ophnu1|1979446	Ophnu1	OphioH327chr_1	3383112	3384077	+	prediction	5577	0				0									no	no
gene_887	interaction_vs_onu	3256.7435471409	-0.443065093560491	0.15297129333693	-2.89639372130174	0.00377478477441653	0.00815345891218911	1979447	1979701	jgi.p|Ophnu1|1979447	Ophnu1	OphioH327chr_1	3384550	3386317	-	prediction	5583	1	GO:0016021	integral to membrane	cellular_component	0									yes	no
gene_888	interaction_vs_onu	1564.62032173377	0.0237696615999983	0.112354422815614	0.211559643174946	0.832450596689101	0.874757808453069	1979448	1979702	jgi.p|Ophnu1|1979448	Ophnu1	OphioH327chr_1	3390336	3397295	-	prediction	5589	1	GO:0007242	intracellular signaling cascade	biological_process	0									yes	no
gene_889	interaction_vs_onu	88.5975869111678	-0.54390625109047	0.278764632818758	-1.95113076429641	0.0510414924199782	0.0832536537947814	1979449	1979703	jgi.p|Ophnu1|1979449	Ophnu1	OphioH327chr_1	3398900	3399229	+	prediction	5593	3	GO:0006812; GO:0008324; GO:0016020	cation transport; cation transmembrane transporter activity; membrane	biological_process; molecular_function; cellular_component	0									yes	no
gene_890	interaction_vs_onu	233.126912564861	-0.313631343015848	0.212033951827088	-1.47915624037235	0.139098561938239	0.200047663002574	1979450	1979704	jgi.p|Ophnu1|1979450	Ophnu1	OphioH327chr_1	3399815	3400564	+	prediction	5601	3	GO:0006812; GO:0008324; GO:0016020	cation transport; cation transmembrane transporter activity; membrane	biological_process; molecular_function; cellular_component	0									yes	no
gene_891	interaction_vs_onu	1548.77804352406	-0.080153150015251	0.143999875006514	-0.556619580479672	0.577787372798664	0.658217537919824	1979451	1979705	jgi.p|Ophnu1|1979451	Ophnu1	OphioH327chr_1	3406151	3410371	+	prediction	5605	0				0									no	no
