gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mrna_id	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction	dbcan_any_hit_candidate	high_confidence_cazyme	significant_high_confidence_cazyme	strong_high_confidence_cazyme
gene_1079	interaction_vs_self	56.2533801675286	-2.59193597855233	0.385829918204889	-6.71782009703021	1.84463232058048e-11	9.3046863077012e-11	mRNA_1079	SP	TRUE	0.000665	0.999321	CS pos: 20-21. Pr: 0.8893	TRUE	TRUE	3	-	CE1(36-197)	CE1_e39(37-226)	CE1	CE1_e39	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_2751	interaction_vs_self	272.937434103413	-1.03376394133238	0.158854405917217	-6.50761894429987	7.63512927108267e-11	3.65325358079752e-10	mRNA_2751	SP	TRUE	0.000242	0.999747	CS pos: 22-23. Pr: 0.9788	TRUE	TRUE	3	-	GH16_3(55-328)	GH16_e177(56-328)	GH16_3+GH16_3	GH16_3	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_7353	interaction_vs_self	243.131283064329	-1.21072274066726	0.187881859434895	-6.44406407467345	1.16315940570424e-10	5.4646786568761e-10	mRNA_7353	SP	TRUE	0.000384	0.999579	CS pos: 21-22. Pr: 0.9751	TRUE	TRUE	3	1.1.99.18:13	AA8(31-237)	AA8_e5(32-238)	AA8	AA8_e5	lignin	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_3594	interaction_vs_self	106.807624252647	1.66268340690611	0.260589600002423	6.38046724386029	1.7654848763541e-10	8.15572074559694e-10	mRNA_3594	OTHER	FALSE	0.999826	0.000219		TRUE	TRUE	3	3.2.1.21:10;3.2.1.37:4	GH3(137-352)	GH3_e32(138-353)	GH3	GH3_e32	beta-glucan;xylan	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_5694	interaction_vs_self	52.5862404946639	-3.5825921940093	0.566081729354391	-6.32875432686231	2.47148237733315e-10	1.12831408799850e-09	mRNA_5694	SP	TRUE	0.000211	0.999762	CS pos: 17-18. Pr: 0.9831	TRUE	TRUE	3	3.2.1.67:7;3.2.1.-:2	GH28(95-443)	GH28_e58(96-443)	GH28	GH28_e58	pectin	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_1403	interaction_vs_self	88.8582142476727	1.5011928146643	0.245975312930503	6.10302227804643	1.04081328164939e-09	4.50878628082936e-09	mRNA_1403	SP	TRUE	0.000307	0.999684	CS pos: 19-20. Pr: 0.9726	TRUE	TRUE	3	1.10.3.2:1	AA1_2(39-378)	AA1_e26(40-485)	AA1_2+AA1_2	AA1_2	lignin	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_3477	interaction_vs_self	43.8052472722936	2.89103178343263	0.483476002217151	5.97968000516009	2.23576379675849e-09	9.3510520505978e-09	mRNA_3477	SP	TRUE	0.000320	0.999654	CS pos: 24-25. Pr: 0.9221	TRUE	TRUE	3	-	CE5(30-222)	CE5_e48(30-222)	CE5	CE5_e48	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_278	interaction_vs_self	4081.40339689256	1.13136157712843	0.19141241515165	5.91059663623222	3.40870805307605e-09	1.40295550706397e-08	mRNA_278	OTHER	FALSE	0.999955	0.000121		TRUE	TRUE	3	-	GH15(310-687)	GH15_e38(311-688)	GH15	GH15_e38	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_6609	interaction_vs_self	2355.63047204195	-1.01175133262115	0.175705120285627	-5.75823476843728	8.49980881933373e-09	3.36221642761075e-08	mRNA_6609	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	CE1(23-291)	CE1_e38(27-248)	-	CE1_e38	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_14	interaction_vs_self	1337.977212241	-1.04988331039282	0.18250107808465	-5.75275127912311	8.78026188693701e-09	3.46834525852242e-08	mRNA_14	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-|-	CBM67(23-112)+GH78(330-784)	CBM67_e14(16-173)+GH78_e23(258-779)	GH78	CBM67_e14|GH78_e23	rhamnose	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_1754	interaction_vs_self	72.3102673081125	-1.68208166971607	0.303494659438092	-5.54237650451702	2.9839384363431e-08	1.11539358144528e-07	mRNA_1754	SP	TRUE	0.000444	0.999534	CS pos: 15-16. Pr: 0.9563	TRUE	TRUE	3	3.1.1.-:10	CE15(41-360)	CE15_e22(42-361)	CE15	CE15_e22	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_4862	interaction_vs_self	1382.10653252565	-1.07117627457824	0.194620802040946	-5.50391460391207	3.71449524026583e-08	1.37764641493395e-07	mRNA_4862	SP	TRUE	0.000476	0.999516	CS pos: 27-28. Pr: 0.9125	TRUE	TRUE	3	3.2.1.26:1|3.2.1.26:1	CBM38(40-168)+GH32(224-517)	CBM38_e5(42-169)+GH32_e104(225-524)	CBM38+GH32	CBM38_e5|GH32_e104	fructan	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_1588	interaction_vs_self	67.3085608192514	-1.62046264334569	0.294694245580099	-5.49879296134827	3.8239980114611e-08	1.41519338426749e-07	mRNA_1588	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GT4(284-443)	GT4_e4041(288-443)	GT4	GT4_e4041	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_3338	interaction_vs_self	150.215632894171	-1.12435351742195	0.204528278215341	-5.49730104429937	3.85648025483771e-08	1.42567076959342e-07	mRNA_3338	OTHER	FALSE	0.999924	0.000132		TRUE	TRUE	3	3.2.1.37:19;3.2.1.55:4	GH43_1(4-329)	GH43_e53(5-329)	GH43_1+GH43_1	GH43_1	xylan	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_1724	interaction_vs_self	10.6494207925706	6.98853451423081	1.28741837184537	5.42833213123527	5.68831122041697e-08	2.07287969547762e-07	mRNA_1724	SP	TRUE	0.000289	0.999658	CS pos: 25-26. Pr: 0.9870	TRUE	TRUE	3	-	AA8(32-210)	AA8_e3(34-210)	AA8	AA8_e3	lignin	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_1512	interaction_vs_self	18.452381283645	5.06833315089217	0.952366920045588	5.32182821999903	1.02729556586412e-07	3.64579189212141e-07	mRNA_1512	SP	TRUE	0.000266	0.999719	CS pos: 18-19. Pr: 0.9409	TRUE	TRUE	3	-	AA16(19-187)	AA16_e2(20-188)	AA16	AA16_e2	cellulose	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_3987	interaction_vs_self	22.1016248571699	-3.22422548744752	0.613737785424607	-5.25342510110712	1.49296404961791e-07	5.21836352173513e-07	mRNA_3987	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	GT2(263-542)	-	GT2	GT2	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_5379	interaction_vs_self	461.11493154652	1.10925391334468	0.217523371382915	5.09947003070314	3.40605790807617e-07	1.14786833437528e-06	mRNA_5379	OTHER	FALSE	1.000000	0.000009		TRUE	TRUE	2	-	-	GT32_e71(317-362)	GT32	GT32_e71	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_5532	interaction_vs_self	138.070238967923	1.19173907781424	0.248322711669341	4.79915457512047	1.59336787346265e-06	4.95791675639413e-06	mRNA_5532	OTHER	FALSE	1.000000	0.000005		TRUE	TRUE	3	2.4.1.142:10;2.4.1.-:1	GT33(35-472)	GT33_e1(36-473)	GT33	GT33_e1	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_2958	interaction_vs_self	14.2359853843173	-3.86928872104892	0.829452602017973	-4.66487019467458	3.08811914165667e-06	9.22341237005621e-06	mRNA_2958	SP	TRUE	0.000337	0.999617	CS pos: 16-17. Pr: 0.9622	TRUE	TRUE	3	1.14.99.54:5;1.14.99.56:1	AA9(5-214)	AA9_e7(7-215)	AA9	AA9_e7	cellulose	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_5609	interaction_vs_self	283.558524513024	1.21811267187017	0.263221317468178	4.62771284479053	3.69726173157479e-06	1.09397028766956e-05	mRNA_5609	OTHER	FALSE	0.999891	0.000115		TRUE	TRUE	3	2.4.1.258:10	GT58(70-449)	GT58_e1(72-449)	GT58	GT58_e1	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_6789	interaction_vs_self	22.9080648255571	-2.91077314447952	0.62911041274771	-4.62680808566876	3.71344315141335e-06	1.09799908034882e-05	mRNA_6789	SP	TRUE	0.000210	0.999769	CS pos: 20-21. Pr: 0.9789	TRUE	TRUE	3	3.2.1.6:2	GH16_3(33-280)	GH16_e87(34-281)	GH16_3+GH16_3	GH16_3	beta-glucan	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_2960	interaction_vs_self	28.4937253081186	2.3117416067299	0.529015614686195	4.36989295316207	1.2430745884525e-05	3.45477872634851e-05	mRNA_2960	OTHER	FALSE	0.995537	0.004469		TRUE	TRUE	3	-	GH18(18-343)	GH18_e143(16-344)	GH18	GH18_e143	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_5516	interaction_vs_self	39.7302966028292	-1.63498671277942	0.376712082671512	-4.34014938194884	1.42385888503716e-05	3.93931223526765e-05	mRNA_5516	OTHER	FALSE	1.000000	0.000001		TRUE	TRUE	2	3.5.1.41:1	-	CE4_e177(88-181)	CE4	CE4_e177	chitin	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_1054	interaction_vs_self	71.3107163824412	-1.24048049758669	0.288375903286381	-4.30160940442651	1.69562017712052e-05	4.63722323199735e-05	mRNA_1054	OTHER	FALSE	0.998186	0.001849		TRUE	TRUE	3	3.2.1.40:1|3.1.1.73:2;3.2.1.40:8	CBM67(127-305)+GH78(332-885)	CBM67_e28(126-306)+GH78_e80(332-887)	GH78	CBM67_e28|GH78_e80	-;alpha-rhamnoside;rhamnose	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_8531	interaction_vs_self	11.6341228709754	-3.75713590047296	0.879126960342482	-4.27371252385354	1.92244870156519e-05	5.21589885432584e-05	mRNA_8531	SP	TRUE	0.000530	0.999486	CS pos: 16-17. Pr: 0.9695	TRUE	TRUE	3	1.14.99.55:5|1.14.99.55:4	AA13(17-248)+CBM20(289-379)	AA13_e0(18-249)+CBM20_e25(290-379)	CBM20+AA13	AA13_e0|CBM20_e25	alpha-glucan	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_4465	interaction_vs_self	31.7597741012728	-2.06527483503092	0.483376135676379	-4.27260405013793	1.93203349821896e-05	5.24024294827449e-05	mRNA_4465	OTHER	FALSE	0.999909	0.000159		TRUE	TRUE	3	-	AA11(2-174)	AA11_e8(1-175)	AA11	AA11_e8	chitin	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_6443	interaction_vs_self	13.8481922616181	2.42944122038355	0.605464744555931	4.01252301183181	6.00732207918518e-05	0.000153729976077205	mRNA_6443	SP	TRUE	0.000729	0.999247	CS pos: 33-34. Pr: 0.1984	TRUE	TRUE	3	1.10.3.2:4;1.10.3.-:1	AA1_3(54-365)	AA1_e46(55-536)	AA1_3+AA1_3	AA1_3	lignin	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_3418	interaction_vs_self	9.33743689093727	-2.96903292932588	0.941325877669887	-3.15409679023728	0.00160995680306442	0.0033336309226491	mRNA_3418	SP	TRUE	0.000270	0.999711	CS pos: 19-20. Pr: 0.9808	TRUE	TRUE	3	1.14.99.54:1	AA9(9-228)	AA9_e16(10-228)	AA9	AA9_e16	cellulose	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_5958	interaction_vs_self	13.6778070818694	2.0701826210807	0.658119021000172	3.14560520973023	0.00165743569412283	0.00342696848833126	mRNA_5958	SP	TRUE	0.001262	0.998705	CS pos: 17-18. Pr: 0.8627	TRUE	TRUE	2	-	AA7(59-264)	AA7_e3(63-238)	-	AA7_e3	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_7274	interaction_vs_self	17.3743669302283	-1.67253794637234	0.59772967685003	-2.79815108927908	0.00513960646608584	0.00968413633055135	mRNA_7274	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	2.4.1.321:3	GH94(48-791)	GH94_e4(49-789)	GH94	GH94_e4	cellulose	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_7354	interaction_vs_self	28.7582842280681	-1.07813332940331	0.436168049304567	-2.47183013776983	0.0134423370336406	0.0235309621693176	mRNA_7354	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	-	GT2(1-157)	GT2	GT2	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_4921	interaction_vs_self	10.8845387145461	1.57989694086443	0.670866872071837	2.35500813445332	0.0185223002252545	0.0314960051506115	mRNA_4921	OTHER	FALSE	1.000000	0.000021		TRUE	TRUE	2	-	-	AA8_e6(1-87)	AA8	AA8_e6	lignin	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_5062	interaction_vs_self	3.13008160235528	3.49275304506735	1.52130615101785	2.2958909636502	0.0216821165539804	0.0363136211508653	mRNA_5062	SP	TRUE	0.000241	0.999729	CS pos: 20-21. Pr: 0.9681	TRUE	TRUE	3	3.1.1.6:1	CE16(34-339)	CE16_e10(35-340)	CE16	CE16_e10	xylan	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
