gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mrna_id	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction	dbcan_any_hit_candidate	high_confidence_cazyme	significant_high_confidence_cazyme	strong_high_confidence_cazyme
gene_7500	interaction_vs_self	543.206465206146	1.55190290360177	0.169224601763176	9.17066955650813	4.70090021799856e-20	4.14842328516162e-19	mRNA_7500	SP	TRUE	0.000247	0.999725	CS pos: 19-20. Pr: 0.9830	TRUE	TRUE	3	1.10.3.2:4;1.10.3.-:1	AA1_3(103-414)	AA1_e46(104-590)	AA1_3+AA1_3	AA1_3	lignin	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_8548	interaction_vs_self	135.107668846134	-1.95703487254287	0.21653463438021	-9.03797620248843	1.59599106691341e-19	1.37303352088229e-18	mRNA_8548	SP	TRUE	0.014526	0.985470	CS pos: 23-24. Pr: 0.4795	TRUE	TRUE	3	3.2.1.78:33	GH5_7(58-333)	GH5_e89(59-334)	GH5_7+GH5_7	GH5_7	beta-mannan	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_5116	interaction_vs_self	1265.15197823702	0.74718379950984	0.0844709698578656	8.84545070060262	9.11596217604917e-19	7.51035959836197e-18	mRNA_5116	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GT2(10-180)	GT2(11-179)	GT2	GT2	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7691	interaction_vs_self	6392.95546006686	0.691313401275844	0.078430334556687	8.81436251908608	1.20367981948196e-18	9.85098054702267e-18	mRNA_7691	OTHER	FALSE	1.000000	0.000004		TRUE	TRUE	3	-	GT2(358-591)	GT2(359-641)	GT2	GT2	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_6122	interaction_vs_self	1406.53940111095	-1.21823301520378	0.139054998977584	-8.76079985732958	1.93869756073713e-18	1.56264134839076e-17	mRNA_6122	OTHER	FALSE	1.000000	0.000028		TRUE	TRUE	3	3.2.1.23:12	GH2_10(47-1001)	GH2_e61(47-1004)	GH2_10+GH2_10	GH2_10	beta-galactan	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_7144	interaction_vs_self	129.184435296324	-2.19827482785245	0.251121577670809	-8.75382692416074	2.06237300017896e-18	1.66076320616481e-17	mRNA_7144	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GH64(2-249)	GH64_e2(1-250)	GH64	GH64_e2	beta-glucan	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_4490	interaction_vs_self	1822.35237160593	0.895283881373591	0.103268262412025	8.66949690507568	4.34033841214377e-18	3.44330832325771e-17	mRNA_4490	SP	TRUE	0.000277	0.999675	CS pos: 21-22. Pr: 0.9748	TRUE	TRUE	3	3.2.1.52:9	GH20(237-582)	GH20_e10(239-583)	GH20	GH20_e10	host glycan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7095	interaction_vs_self	5492.3856570554	0.581012653566637	0.0685155938833388	8.48000609256813	2.25182149080391e-17	1.72103499654299e-16	mRNA_7095	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	3.2.1.14:25	GH18(6-361)	GH18_e20(7-363)	GH18	GH18_e20	chitin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7345	interaction_vs_self	1420.95588804393	-0.896149328851614	0.107621281039787	-8.32687847787572	8.30018694011803e-17	6.11968994034542e-16	mRNA_7345	OTHER	FALSE	0.999256	0.000730		TRUE	TRUE	3	-	GH78(133-716)	GH78_e17(136-717)	GH78	GH78_e17	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_546	interaction_vs_self	11014.4212825599	1.06631680568971	0.128698150619936	8.2854089243185	1.1770395467623e-16	8.61886956397372e-16	mRNA_546	OTHER	FALSE	1.000000	0.000002		TRUE	TRUE	3	-	GT2(1089-1597)	GT2(1098-1598)	GT2	GT2	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_6791	interaction_vs_self	2202.64671620788	1.41904838658998	0.171384286807893	8.27992118192614	1.23256834202322e-16	9.01006405441395e-16	mRNA_6791	SP	TRUE	0.000269	0.999708	CS pos: 26-27. Pr: 0.7095	TRUE	TRUE	3	-	GH128(46-284)	GH128_e2(49-285)	GH128	GH128_e2	beta-glucan	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_8563	interaction_vs_self	3365.94265863664	-0.995216659188369	0.122140773482662	-8.1481116486432	3.69650995887984e-16	2.62155138757344e-15	mRNA_8563	OTHER	FALSE	0.998909	0.001134		TRUE	TRUE	3	3.2.1.26:2	GH32(62-410)	GH32_e120(63-412)	GH32	GH32_e120	fructan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_7253	interaction_vs_self	3198.30945719266	0.74094624249288	0.0914713395189489	8.10031039656294	5.48191386456791e-16	3.84003131593301e-15	mRNA_7253	OTHER	FALSE	1.000000	0.000004		TRUE	TRUE	3	2.4.1.173:13	GT1(1303-1727)	GT1_e24(1306-1728)	GT1	GT1_e24	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_4183	interaction_vs_self	5213.13391599103	-1.10773900130333	0.138209450681644	-8.01492948448892	1.10200222099622e-15	7.55255325198369e-15	mRNA_4183	SP	TRUE	0.000287	0.999669	CS pos: 18-19. Pr: 0.9746	TRUE	TRUE	3	3.2.1.6:2	GH16_3(31-286)	GH16_e87(32-287)	GH16_3+GH16_3	GH16_3	beta-glucan	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_3725	interaction_vs_self	111.034533380154	1.87760415601546	0.23558117148666	7.97009431681928	1.58553314968746e-15	1.07715585407339e-14	mRNA_3725	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	GT2(531-736)	-	GT0	GT2	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_187	interaction_vs_self	2671.64136916195	0.552505977179887	0.0695574289766569	7.94316272623167	1.97090108119309e-15	1.32528776551554e-14	mRNA_187	OTHER	FALSE	1.000000	0.000003		TRUE	TRUE	3	-	GT34(91-339)	GT34_e16(93-275)	GT0	GT34_e16	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5643	interaction_vs_self	5008.99655025125	-0.736657344170058	0.0932659923146476	-7.89845608123514	2.82379241138831e-15	1.88546513584118e-14	mRNA_5643	OTHER	FALSE	0.988726	0.011300		TRUE	TRUE	2	-	-	GT92_e3(85-300)	GT0	GT92_e3	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_559	interaction_vs_self	9854.63195239144	-0.572454469740375	0.0732004695079858	-7.82036609311533	5.26699334830374e-15	3.42334571461504e-14	mRNA_559	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	2.4.1.11:48	GT3(19-655)	GT3_e0(20-610)	GT3	GT3_e0	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_372	interaction_vs_self	1426.03280568635	0.614886744711599	0.0786442777538983	7.8185821304859	5.34216261135839e-15	3.46956843347707e-14	mRNA_372	OTHER	FALSE	1.000000	0.000010		TRUE	TRUE	3	-	GH16_1(102-346)	GH16_e91(103-333)	GH16_1+GH16_1	GH16_1	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_394	interaction_vs_self	503.189625613637	-1.26401590988643	0.161972691648475	-7.80388284606454	6.0030923968069e-15	3.88408699294536e-14	mRNA_394	SP	TRUE	0.000282	0.999705	CS pos: 25-26. Pr: 0.9591	TRUE	TRUE	3	-	GH16_1(65-312)	GH16_e226(70-312)	GH16_1+GH16_1	GH16_1	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_127	interaction_vs_self	2159.99356104745	0.623597265869141	0.0816754947644245	7.63505954469911	2.25716081263288e-14	1.41031361723631e-13	mRNA_127	SP	TRUE	0.000237	0.999731	CS pos: 16-17. Pr: 0.9452	TRUE	TRUE	3	1.14.99.53:1	AA11(17-213)	AA11_e7(18-211)	AA11	AA11_e7	chitin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_6924	interaction_vs_self	563.783394578124	-0.84573246156926	0.112212664254651	-7.53687177099716	4.81379252014132e-14	2.95383971128385e-13	mRNA_6924	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	AA4(112-352)	AA4_e1(120-357)	GH3	AA4_e1	lignin	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_4325	interaction_vs_self	2108.0554363707	-1.11912837440474	0.150338386509748	-7.44406269341048	9.76351280543878e-14	5.88146865690049e-13	mRNA_4325	SP	TRUE	0.002309	0.997654	CS pos: 31-32. Pr: 0.8439	TRUE	TRUE	3	3.2.1.177:12	GH31(262-692)	GH31_e31(262-692)	GH31	GH31_e31	xyloglucan	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_5195	interaction_vs_self	5114.81714742579	1.08493414192568	0.147690916084026	7.345977468976	2.0426078459261e-13	1.20584297662948e-12	mRNA_5195	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	1.6.5.6:3	AA6(4-201)	AA6_e0(5-201)	AA6	AA6_e0	lignin	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_7248	interaction_vs_self	462.116318582756	-0.913287288343869	0.126113380848065	-7.24179529723456	4.42783823683823e-13	2.54719726527791e-12	mRNA_7248	SP	TRUE	0.000261	0.999738	CS pos: 21-22. Pr: 0.8892	TRUE	TRUE	3	2.4.1.-:1;3.2.1.23:18|-	GH35(47-381)	GH35_e4(47-382)+CBM67_e19(726-874)	GH35	GH35_e4|CBM67_e19	-;beta-galactan;rhamnose	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_3380	interaction_vs_self	3944.30527080619	-0.844612261737042	0.117783042574413	-7.17091563671768	7.44978039417603e-13	4.19540264303597e-12	mRNA_3380	SP	TRUE	0.001023	0.998940	CS pos: 33-34. Pr: 0.9652	TRUE	TRUE	3	3.2.1.101:1	GH76(39-415)	GH76_e8(42-415)	GH76	GH76_e8	alpha-mannan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_5664	interaction_vs_self	117.731719381599	-1.70457306186502	0.24574647367494	-6.93630731043464	4.02481577857963e-12	2.1546230809657e-11	mRNA_5664	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GT61(164-287)	GT61_e19(166-291)	GT61	GT61_e19	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_3030	interaction_vs_self	1802.43760007641	-0.695023283198923	0.102781798524707	-6.76212416181693	1.3598308592622e-11	6.93278865710807e-11	mRNA_3030	OTHER	FALSE	1.000000	0.000005		TRUE	TRUE	3	3.2.1.39:20	GH81(34-729)	GH81_e0(40-730)	GH81	GH81_e0	beta-glucan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_3714	interaction_vs_self	1738.48236791995	0.587000826430563	0.0873042989860594	6.72361880512086	1.77265819190654e-11	8.95746996618655e-11	mRNA_3714	SP	TRUE	0.000232	0.999747	CS pos: 23-24. Pr: 0.9776	TRUE	TRUE	3	-	GH16_18(73-229)	GH16_e153(74-230)	GH16_18+GH16_18	GH16_18	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_1079	interaction_vs_self	56.2533801675286	-2.59193597855233	0.385829918204889	-6.71782009703021	1.84463232058048e-11	9.3046863077012e-11	mRNA_1079	SP	TRUE	0.000665	0.999321	CS pos: 20-21. Pr: 0.8893	TRUE	TRUE	3	-	CE1(36-197)	CE1_e39(37-226)	CE1	CE1_e39	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_7686	interaction_vs_self	8006.13877473893	0.617194881435852	0.0934326607930437	6.60577228773307	3.95450341797944e-11	1.93431710045166e-10	mRNA_7686	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	2.4.1.18:166|2.4.1.18:50	GH13_8(211-533)	CBM48_e32(64-150)+GH13_e20(238-531)	CBM48+GH13_8+GH13_8	CBM48_e32|GH13_8	alpha-glucan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_6194	interaction_vs_self	7026.27317674428	0.72887008109088	0.110607833127171	6.58967869167878	4.40779437649681e-11	2.14379090129618e-10	mRNA_6194	OTHER	FALSE	0.999952	0.000064		TRUE	TRUE	3	-	GT2(69-307)	GT2(70-308)	GT2	GT2	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_2222	interaction_vs_self	4085.52902900537	0.615941198516574	0.0936613912537415	6.57625506381712	4.82444684923836e-11	2.3397883869394e-10	mRNA_2222	OTHER	FALSE	1.000000	0.000001		TRUE	TRUE	3	2.4.1.109:13	GT39(79-317)	GT39_e30(80-318)	GT39	GT39_e30	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5971	interaction_vs_self	2991.93297813956	-0.475017724096916	0.0725959506174254	-6.54330882173056	6.01723927944919e-11	2.90020091396876e-10	mRNA_5971	OTHER	FALSE	0.999516	0.000499		TRUE	TRUE	3	3.2.1.113:7	GH47(130-643)	GH47_e5(130-643)	GH47	GH47_e5	host glycan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_1927	interaction_vs_self	589.038424063532	-0.839440734168611	0.128495394385114	-6.53284686338814	6.45311178110157e-11	3.10155176003534e-10	mRNA_1927	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	3.2.1.8:2	GH11(298-468)	GH11_e16(300-469)	GH11	GH11_e16	xylan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_2751	interaction_vs_self	272.937434103413	-1.03376394133238	0.158854405917217	-6.50761894429987	7.63512927108267e-11	3.65325358079752e-10	mRNA_2751	SP	TRUE	0.000242	0.999747	CS pos: 22-23. Pr: 0.9788	TRUE	TRUE	3	-	GH16_3(55-328)	GH16_e177(56-328)	GH16_3+GH16_3	GH16_3	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_3298	interaction_vs_self	2672.85564248571	0.658275977884245	0.101333809898716	6.49611396770926	8.24212288884823e-11	3.932696317087e-10	mRNA_3298	OTHER	FALSE	0.998184	0.001811		TRUE	TRUE	3	2.4.1.109:12	GT39(58-303)	GT39_e9(59-303)	GT39	GT39_e9	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7353	interaction_vs_self	243.131283064329	-1.21072274066726	0.187881859434895	-6.44406407467345	1.16315940570424e-10	5.4646786568761e-10	mRNA_7353	SP	TRUE	0.000384	0.999579	CS pos: 21-22. Pr: 0.9751	TRUE	TRUE	3	1.1.99.18:13	AA8(31-237)	AA8_e5(32-238)	AA8	AA8_e5	lignin	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_3594	interaction_vs_self	106.807624252647	1.66268340690611	0.260589600002423	6.38046724386029	1.7654848763541e-10	8.15572074559694e-10	mRNA_3594	OTHER	FALSE	0.999826	0.000219		TRUE	TRUE	3	3.2.1.21:10;3.2.1.37:4	GH3(137-352)	GH3_e32(138-353)	GH3	GH3_e32	beta-glucan;xylan	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_7738	interaction_vs_self	633.276553743469	0.645558618922211	0.101960241149395	6.3314740299243	2.42830047115985e-10	1.11037671117138e-09	mRNA_7738	OTHER	FALSE	1.000000	0.000001		TRUE	TRUE	3	3.2.1.21:2	GH3(68-280)	GH3_e116(71-281)	GH3	GH3_e116	beta-glucan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5694	interaction_vs_self	52.5862404946639	-3.5825921940093	0.566081729354391	-6.32875432686231	2.47148237733315e-10	1.12831408799850e-09	mRNA_5694	SP	TRUE	0.000211	0.999762	CS pos: 17-18. Pr: 0.9831	TRUE	TRUE	3	3.2.1.67:7;3.2.1.-:2	GH28(95-443)	GH28_e58(96-443)	GH28	GH28_e58	pectin	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_174	interaction_vs_self	609.912416197113	-0.636637581926543	0.103222960131141	-6.1675966385552	6.93357385926022e-10	3.04210108842991e-09	mRNA_174	SP	TRUE	0.000289	0.999691	CS pos: 26-27. Pr: 0.8794	TRUE	TRUE	3	3.2.1.14:58	GH18(51-401)	GH18_e272(53-401)	GH18	GH18_e272	chitin	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_1150	interaction_vs_self	1993.79010790398	0.665030884462275	0.108305804985622	6.14030692584353	8.23621865490659e-10	3.59337572303774e-09	mRNA_1150	OTHER	FALSE	0.999532	0.000480		TRUE	TRUE	3	-	GT62(97-360)	GT62_e5(98-361)	GT62	GT62_e5	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_1403	interaction_vs_self	88.8582142476727	1.5011928146643	0.245975312930503	6.10302227804643	1.04081328164939e-09	4.50878628082936e-09	mRNA_1403	SP	TRUE	0.000307	0.999684	CS pos: 19-20. Pr: 0.9726	TRUE	TRUE	3	1.10.3.2:1	AA1_2(39-378)	AA1_e26(40-485)	AA1_2+AA1_2	AA1_2	lignin	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_1211	interaction_vs_self	674.840041865573	-0.574205694615943	0.0943057102538115	-6.08876910073148	1.13782077914327e-09	4.90914610356168e-09	mRNA_1211	SP	TRUE	0.000403	0.999572	CS pos: 18-19. Pr: 0.9577	TRUE	TRUE	3	1.10.3.2:1	AA1_2(40-378)	AA1_e26(40-500)	AA1_2+AA1_2	AA1_2	lignin	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_3477	interaction_vs_self	43.8052472722936	2.89103178343263	0.483476002217151	5.97968000516009	2.23576379675849e-09	9.3510520505978e-09	mRNA_3477	SP	TRUE	0.000320	0.999654	CS pos: 24-25. Pr: 0.9221	TRUE	TRUE	3	-	CE5(30-222)	CE5_e48(30-222)	CE5	CE5_e48	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_2155	interaction_vs_self	551.905435246665	-0.932212718703731	0.156324578678826	-5.96331508827536	2.47171135097441e-09	1.02875642620194e-08	mRNA_2155	SP	TRUE	0.000192	0.999787	CS pos: 18-19. Pr: 0.9689	TRUE	TRUE	3	-	GH92(263-775)	GH92_e32(263-775)	GH92	GH92_e32	host glycan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_4692	interaction_vs_self	10614.4507093831	0.716878003428524	0.120945953778237	5.92725908584731	3.08032777977675e-09	1.2737973813956e-08	mRNA_4692	OTHER	FALSE	0.834869	0.165143		TRUE	TRUE	3	3.2.1.4:1	GH12(176-327)	GH12_e17(185-327)	GH12	GH12_e17	cellulose	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_278	interaction_vs_self	4081.40339689256	1.13136157712843	0.19141241515165	5.91059663623222	3.40870805307605e-09	1.40295550706397e-08	mRNA_278	OTHER	FALSE	0.999955	0.000121		TRUE	TRUE	3	-	GH15(310-687)	GH15_e38(311-688)	GH15	GH15_e38	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_7114	interaction_vs_self	189.664050635529	-0.924842719939172	0.158333632870022	-5.8411008651484	5.185699375598e-09	2.09582562111043e-08	mRNA_7114	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GH31_2(247-737)	GH31_e95(248-738)	GH31_2+GH31_2	GH31_2	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_2888	interaction_vs_self	1170.68036010618	-0.420524674882827	0.0723369747176751	-5.81341252553204	6.1211964859092e-09	2.45536278909947e-08	mRNA_2888	OTHER	FALSE	0.873391	0.126621		TRUE	TRUE	3	-	GT17(60-391)	GT17_e12(62-391)	GT17	GT17_e12	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_7153	interaction_vs_self	1358.1984053143	0.560538556197202	0.0965925141135139	5.80312627061831	6.50897356243159e-09	2.60115843578032e-08	mRNA_7153	OTHER	FALSE	0.984580	0.015468		TRUE	TRUE	3	-	CE9(31-445)	CE9_e4(32-445)	CE9	CE9_e4	host glycan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7952	interaction_vs_self	1073.79395683583	0.649710592169971	0.112357717942332	5.7825185850022	7.35904360387753e-09	2.93128958814293e-08	mRNA_7952	SP	TRUE	0.085736	0.914248	CS pos: 22-23. Pr: 0.4644	TRUE	TRUE	2	1.1.3.-:1	AA7(54-508)	AA7_e0(65-232)	-	AA7_e0	xylan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5184	interaction_vs_self	2631.51874634481	0.692255781159942	0.120054734748707	5.7661680949855	8.10941785927236e-09	3.2167106985807e-08	mRNA_5184	OTHER	FALSE	1.000000	0.000029		TRUE	TRUE	3	-	AA4(124-358)	AA4_e1(130-368)	GH3	AA4_e1	lignin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_6609	interaction_vs_self	2355.63047204195	-1.01175133262115	0.175705120285627	-5.75823476843728	8.49980881933373e-09	3.36221642761075e-08	mRNA_6609	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	CE1(23-291)	CE1_e38(27-248)	-	CE1_e38	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_14	interaction_vs_self	1337.977212241	-1.04988331039282	0.18250107808465	-5.75275127912311	8.78026188693701e-09	3.46834525852242e-08	mRNA_14	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-|-	CBM67(23-112)+GH78(330-784)	CBM67_e14(16-173)+GH78_e23(258-779)	GH78	CBM67_e14|GH78_e23	rhamnose	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_545	interaction_vs_self	11961.3374305647	0.727183066005693	0.12732336511881	5.71130888134421	1.1211055213776e-08	4.38403986431805e-08	mRNA_545	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GT2(1211-1718)	GT2(1220-1718)	GT2	GT2	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3900	interaction_vs_self	687.706506760645	0.839995366444943	0.149560117716514	5.61643959144995	1.94932356229003e-08	7.43261010833081e-08	mRNA_3900	OTHER	FALSE	0.652822	0.347175		TRUE	TRUE	3	2.4.1.-:1	GT69(56-334)	GT69_e1(56-334)	GT69	GT69_e1	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_8046	interaction_vs_self	5837.15455788318	-0.459548662939801	0.0821965319079656	-5.59085222055782	2.25957831361062e-08	8.53951009470505e-08	mRNA_8046	OTHER	FALSE	1.000000	0.000004		TRUE	TRUE	3	2.4.1.25:2;3.2.1.33:2|2.4.1.25:22;3.2.1.33:21	GH13_25(183-329)+GH13_25(514-732)+GH133(1097-1552)	GH13_e153(182-320)+GH133_e0(1099-1553)	GH13_25+GH133+GH13_25	GH13_25|GH13_25|GH133_e0	alpha-glucan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_1754	interaction_vs_self	72.3102673081125	-1.68208166971607	0.303494659438092	-5.54237650451702	2.9839384363431e-08	1.11539358144528e-07	mRNA_1754	SP	TRUE	0.000444	0.999534	CS pos: 15-16. Pr: 0.9563	TRUE	TRUE	3	3.1.1.-:10	CE15(41-360)	CE15_e22(42-361)	CE15	CE15_e22	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_4862	interaction_vs_self	1382.10653252565	-1.07117627457824	0.194620802040946	-5.50391460391207	3.71449524026583e-08	1.37764641493395e-07	mRNA_4862	SP	TRUE	0.000476	0.999516	CS pos: 27-28. Pr: 0.9125	TRUE	TRUE	3	3.2.1.26:1|3.2.1.26:1	CBM38(40-168)+GH32(224-517)	CBM38_e5(42-169)+GH32_e104(225-524)	CBM38+GH32	CBM38_e5|GH32_e104	fructan	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_1588	interaction_vs_self	67.3085608192514	-1.62046264334569	0.294694245580099	-5.49879296134827	3.8239980114611e-08	1.41519338426749e-07	mRNA_1588	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GT4(284-443)	GT4_e4041(288-443)	GT4	GT4_e4041	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_3338	interaction_vs_self	150.215632894171	-1.12435351742195	0.204528278215341	-5.49730104429937	3.85648025483771e-08	1.42567076959342e-07	mRNA_3338	OTHER	FALSE	0.999924	0.000132		TRUE	TRUE	3	3.2.1.37:19;3.2.1.55:4	GH43_1(4-329)	GH43_e53(5-329)	GH43_1+GH43_1	GH43_1	xylan	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_5364	interaction_vs_self	730.60612736326	0.726751716751023	0.13291180307333	5.46792459319854	4.55335502374231e-08	1.67425768914236e-07	mRNA_5364	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GT34(170-432)	GT34_e13(171-433)	GT34	GT34_e13	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7317	interaction_vs_self	8815.36801426547	0.348727349217861	0.0639421592717462	5.45379375969793	4.93063851798199e-08	1.80832329536957e-07	mRNA_7317	OTHER	FALSE	1.000000	0.000001		TRUE	TRUE	3	3.1.3.12:1	GT20(141-685)	GT20_e19(145-685)	GT20	GT20_e19	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_1724	interaction_vs_self	10.6494207925706	6.98853451423081	1.28741837184537	5.42833213123527	5.68831122041697e-08	2.07287969547762e-07	mRNA_1724	SP	TRUE	0.000289	0.999658	CS pos: 25-26. Pr: 0.9870	TRUE	TRUE	3	-	AA8(32-210)	AA8_e3(34-210)	AA8	AA8_e3	lignin	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_4916	interaction_vs_self	5757.81988315315	-0.664805773357434	0.124834893760668	-5.32548034712148	1.00686602777959e-07	3.57773897791337e-07	mRNA_4916	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	2.4.1.-:1;3.2.1.-:2	GH17(530-799)	GH17_e67(532-800)	GH17	GH17_e67	-;beta-glucan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_1512	interaction_vs_self	18.452381283645	5.06833315089217	0.952366920045588	5.32182821999903	1.02729556586412e-07	3.64579189212141e-07	mRNA_1512	SP	TRUE	0.000266	0.999719	CS pos: 18-19. Pr: 0.9409	TRUE	TRUE	3	-	AA16(19-187)	AA16_e2(20-188)	AA16	AA16_e2	cellulose	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_3037	interaction_vs_self	505.171221222373	-0.816094311434743	0.1534485676799	-5.31835730873127	1.04708289253472e-07	3.7129368517387e-07	mRNA_3037	SP	TRUE	0.000218	0.999759	CS pos: 22-23. Pr: 0.9763	TRUE	TRUE	3	3.2.1.113:12	GH47(46-519)	GH47_e16(47-519)	GH47	GH47_e16	host glycan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
