ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	7/316	40/1145	0.175	0.634098101265823	-1.45376031100799	0.954527590772507	0.999646603425372	0.952571832626947	gene_152/gene_2152/gene_2914/gene_4039/gene_5762/gene_7651/gene_8175	7	interaction_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Glutamate metabolism	Glutamate metabolism	4/316	26/1145	0.153846153846154	0.55744888023369	-1.40868653353376	0.956140351765055	0.999646603425372	0.952571832626947	gene_693/gene_3709/gene_6125/gene_7347	4	interaction_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Riboflavin metabolism	Riboflavin metabolism	3/316	21/1145	0.142857142857143	0.517631103074141	-1.37684507933831	0.956569557724542	0.999646603425372	0.952571832626947	gene_33/gene_5385/gene_7414	3	interaction_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Urea cycle and metabolism of amino groups	Urea cycle and metabolism of amino groups	2/316	16/1145	0.125	0.452927215189873	-1.35999533641947	0.960512471459261	0.999646603425372	0.952571832626947	gene_1370/gene_4541	2	interaction_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Globoside metabolism	Globoside metabolism	3/316	22/1145	0.136363636363636	0.494102416570771	-1.47864308095974	0.965985766582715	0.999646603425372	0.952571832626947	gene_1588/gene_1752/gene_4069	3	interaction_vs_self	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Methionine metabolism	Methionine metabolism	2/316	18/1145	0.111111111111111	0.402601969057665	-1.57658492498392	0.977277970616718	0.999646603425372	0.952571832626947	gene_3815/gene_7990	2	interaction_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Aminosugars metabolism	Aminosugars metabolism	7/316	45/1145	0.155555555555556	0.563642756680731	-1.84302570317585	0.98273753967152	0.999646603425372	0.952571832626947	gene_174/gene_220/gene_430/gene_1107/gene_2967/gene_4052/gene_7391	7	interaction_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Valine, leucine and isoleucine biosynthesis	Valine, leucine and isoleucine biosynthesis	2/316	20/1145	0.1	0.362341772151899	-1.77543996967709	0.987065850775065	0.999646603425372	0.952571832626947	gene_6129/gene_6189	2	interaction_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	1/316	14/1145	0.0714285714285714	0.25881555153707	-1.72202043954183	0.989451145765425	0.999646603425372	0.952571832626947	gene_246	1	interaction_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
beta-Alanine metabolism	beta-Alanine metabolism	2/316	21/1145	0.0952380952380952	0.345087402049427	-1.86934355351587	0.990275986885646	0.999646603425372	0.952571832626947	gene_5461/gene_8589	2	interaction_vs_self	significant	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	8/316	53/1145	0.150943396226415	0.546930976833055	-2.0843482109787	0.990941195756213	0.999646603425372	0.952571832626947	gene_972/gene_2100/gene_2156/gene_4912/gene_4913/gene_5738/gene_6840/gene_8309	8	interaction_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Arginine and proline metabolism	Arginine and proline metabolism	11/316	69/1145	0.159420289855072	0.577646303430563	-2.23343849664598	0.993580673783661	0.999646603425372	0.952571832626947	gene_2/gene_2418/gene_2964/gene_4541/gene_5171/gene_5515/gene_6318/gene_7839/gene_7989/gene_8389/gene_8589	11	interaction_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Vitamin B6 metabolism	Vitamin B6 metabolism	2/316	23/1145	0.0869565217391304	0.315079801871216	-2.0477962881034	0.994538182562005	0.999646603425372	0.952571832626947	gene_972/gene_6142	2	interaction_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Alanine and aspartate metabolism	Alanine and aspartate metabolism	1/316	23/1145	0.0434782608695652	0.157539900935608	-2.51881411652413	0.999454156449231	0.999646603425372	0.952571832626947	gene_2207	1	interaction_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	3/316	39/1145	0.0769230769230769	0.278724440116845	-2.82836363548516	0.999646603425372	0.999646603425372	0.952571832626947	gene_2009/gene_5084/gene_6189	3	interaction_vs_self	significant	down	FALSE	TRANSLATION	REGULATORY
Phenylalanine metabolism	Phenylalanine metabolism	10/130	33/1145	0.303030303030303	2.66899766899767	3.48026227324084	0.00236508312642385	0.18447648386106	0.17924840537107	gene_1531/gene_1968/gene_2632/gene_2762/gene_2889/gene_5827/gene_6196/gene_6501/gene_7563/gene_8370	10	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Fatty acid biosynthesis (path 1)	Fatty acid biosynthesis (path 1)	7/130	21/1145	0.333333333333333	2.93589743589744	3.20302629223105	0.00614217161701681	0.239544693063656	0.2327559770659	gene_1406/gene_1440/gene_1892/gene_3211/gene_6806/gene_8490/gene_8491	7	interaction_vs_self	strong	up	FALSE	Lipid Metabolism	METABOLIC
Ascorbate and aldarate metabolism	Ascorbate and aldarate metabolism	9/130	37/1145	0.243243243243243	2.14241164241164	2.52700016036361	0.0183970499816721	0.336410370160019	0.326876473029978	gene_184/gene_1403/gene_1514/gene_2043/gene_3671/gene_4055/gene_5065/gene_6198/gene_8033	9	interaction_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Butanoate metabolism	Butanoate metabolism	12/130	56/1145	0.214285714285714	1.88736263736264	2.43575094415392	0.0188255412681003	0.336410370160019	0.326876473029978	gene_184/gene_2043/gene_2296/gene_4055/gene_4303/gene_5907/gene_6198/gene_6304/gene_6968/gene_6973/gene_7226/gene_8033	12	interaction_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	12/130	57/1145	0.210526315789474	1.85425101214575	2.36679230956153	0.0215647673179499	0.336410370160019	0.326876473029978	gene_7/gene_1552/gene_1968/gene_2043/gene_2296/gene_2889/gene_2905/gene_3385/gene_4055/gene_5570/gene_6304/gene_7563	12	interaction_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Alkaloid biosynthesis I	Alkaloid biosynthesis I	4/130	12/1145	0.333333333333333	2.93589743589744	2.41162445937173	0.0380189998368374	0.450414157055007	0.437649383373286	gene_1531/gene_2632/gene_2762/gene_6501	4	interaction_vs_self	strong	up	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Styrene degradation	Styrene degradation	6/130	25/1145	0.24	2.11384615384615	2.01436362215265	0.0547575972785018	0.450414157055007	0.437649383373286	gene_1531/gene_2632/gene_5827/gene_6196/gene_7205/gene_8370	6	interaction_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Bile acid biosynthesis	Bile acid biosynthesis	9/130	45/1145	0.2	1.76153846153846	1.8644615171058	0.0595767364349008	0.450414157055007	0.437649383373286	gene_184/gene_412/gene_1531/gene_2043/gene_2632/gene_4055/gene_6198/gene_6533/gene_8033	9	interaction_vs_self	strong	up	FALSE	Lipid Metabolism	METABOLIC
Glutamate metabolism	Glutamate metabolism	6/130	26/1145	0.230769230769231	2.03254437869822	1.90516250048766	0.064778802114892	0.450414157055007	0.437649383373286	gene_1950/gene_3658/gene_4303/gene_5549/gene_6501/gene_6968	6	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Caprolactam degradation	Caprolactam degradation	5/130	20/1145	0.25	2.20192307692308	1.93984521358139	0.0665417291187088	0.450414157055007	0.437649383373286	gene_1514/gene_3274/gene_4620/gene_5649/gene_6158	5	interaction_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Valine, leucine and isoleucine biosynthesis	Valine, leucine and isoleucine biosynthesis	5/130	20/1145	0.25	2.20192307692308	1.93984521358139	0.0665417291187088	0.450414157055007	0.437649383373286	gene_2296/gene_2768/gene_3846/gene_5405/gene_6304	5	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Histidine metabolism	Histidine metabolism	8/130	40/1145	0.2	1.76153846153846	1.75384967332943	0.0738790576087574	0.450414157055007	0.437649383373286	gene_1531/gene_1968/gene_2043/gene_2632/gene_2762/gene_2889/gene_4055/gene_7563	8	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
beta-Alanine metabolism	beta-Alanine metabolism	5/130	21/1145	0.238095238095238	2.0970695970696	1.81514924223879	0.0796720677060332	0.450414157055007	0.437649383373286	gene_2043/gene_4055/gene_4303/gene_6968/gene_7226	5	interaction_vs_self	strong	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Arginine and proline metabolism	Arginine and proline metabolism	12/130	69/1145	0.173913043478261	1.53177257525084	1.63003155940114	0.0808435666508987	0.450414157055007	0.437649383373286	gene_2043/gene_2059/gene_2272/gene_2300/gene_2656/gene_4055/gene_4675/gene_5610/gene_5827/gene_6196/gene_6501/gene_8370	12	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Sterol biosynthesis	Sterol biosynthesis	5/130	22/1145	0.227272727272727	2.00174825174825	1.69719491818104	0.0940880910064037	0.489258073233299	0.475392459821829	gene_1531/gene_2632/gene_3946/gene_6477/gene_6533	5	interaction_vs_self	strong	up	FALSE	Lipid Metabolism	METABOLIC
Vitamin B6 metabolism	Vitamin B6 metabolism	5/130	23/1145	0.217391304347826	1.91471571906355	1.58527751265882	0.109746456870801	0.519737518326597	0.505008114973211	gene_184/gene_1198/gene_3313/gene_6198/gene_8033	5	interaction_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Starch and sucrose metabolism	Starch and sucrose metabolism	12/130	73/1145	0.164383561643836	1.44783983140148	1.41461553227059	0.11327612578913	0.519737518326597	0.505008114973211	gene_7/gene_1575/gene_2318/gene_2533/gene_3262/gene_3594/gene_3977/gene_4140/gene_5570/gene_7022/gene_7032/gene_7160	12	interaction_vs_self	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Lysine degradation	Lysine degradation	10/130	60/1145	0.166666666666667	1.46794871794872	1.33201981413241	0.132130483554883	0.530304609555137	0.5152757339807	gene_184/gene_1027/gene_1490/gene_2043/gene_4055/gene_5467/gene_6198/gene_7226/gene_8033/gene_8226	10	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Glutathione metabolism	Glutathione metabolism	4/130	18/1145	0.222222222222222	1.95726495726496	1.46439461339215	0.138097138202113	0.530304609555137	0.5152757339807	gene_327/gene_1726/gene_4703/gene_6089	4	interaction_vs_self	strong	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
D-Arginine and D-ornithine metabolism	D-Arginine and D-ornithine metabolism	2/130	6/1145	0.333333333333333	2.93589743589744	1.70077856983381	0.141453542703759	0.530304609555137	0.5152757339807	gene_2059/gene_5610	2	interaction_vs_self	strong	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Tetrachloroethene degradation	Tetrachloroethene degradation	3/130	12/1145	0.25	2.20192307692308	1.49728339778874	0.146752990386562	0.530304609555137	0.5152757339807	gene_184/gene_6198/gene_8033	3	interaction_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Galactose metabolism	Galactose metabolism	7/130	41/1145	0.170731707317073	1.50375234521576	1.17510355446979	0.174306782198506	0.530304609555137	0.5152757339807	gene_7/gene_184/gene_2533/gene_3385/gene_6198/gene_6679/gene_8033	7	interaction_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	6/130	34/1145	0.176470588235294	1.55429864253394	1.17375623248195	0.179701318381385	0.530304609555137	0.5152757339807	gene_2043/gene_2768/gene_3846/gene_4055/gene_5118/gene_7226	6	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Nucleotide sugars metabolism	Nucleotide sugars metabolism	4/130	20/1145	0.2	1.76153846153846	1.22908592732517	0.183776895076962	0.530304609555137	0.5152757339807	gene_184/gene_3640/gene_6198/gene_8033	4	interaction_vs_self	strong	up	FALSE	Nucleotide Metabolism	METABOLIC
Thiamine metabolism	Thiamine metabolism	2/130	7/1145	0.285714285714286	2.51648351648352	1.43968423930801	0.183824800708746	0.530304609555137	0.5152757339807	gene_1198/gene_3313	2	interaction_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Pentose phosphate pathway	Pentose phosphate pathway	5/130	28/1145	0.178571428571429	1.5728021978022	1.09776346305887	0.204267600901953	0.530304609555137	0.5152757339807	gene_1514/gene_1735/gene_3385/gene_5570/gene_7887	5	interaction_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
1,4-Dichlorobenzene degradation	1,4-Dichlorobenzene degradation	3/130	14/1145	0.214285714285714	1.88736263736264	1.1950484730651	0.206106329165712	0.530304609555137	0.5152757339807	gene_1531/gene_2632/gene_6265	3	interaction_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Phospholipid degradation	Phospholipid degradation	3/130	14/1145	0.214285714285714	1.88736263736264	1.1950484730651	0.206106329165712	0.530304609555137	0.5152757339807	gene_2016/gene_2709/gene_7584	3	interaction_vs_self	strong	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Riboflavin metabolism	Riboflavin metabolism	4/130	21/1145	0.19047619047619	1.67765567765568	1.12121071724266	0.208272148576004	0.530304609555137	0.5152757339807	gene_1198/gene_3313/gene_4142/gene_7030	4	interaction_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Cyanoamino acid metabolism	Cyanoamino acid metabolism	6/130	36/1145	0.166666666666667	1.46794871794872	1.02055263021948	0.216689286040599	0.530304609555137	0.5152757339807	gene_3512/gene_3594/gene_5827/gene_6196/gene_7160/gene_8370	6	interaction_vs_self	strong	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Flavonoids, stilbene and lignin biosynthesis	Flavonoids, stilbene and lignin biosynthesis	6/130	36/1145	0.166666666666667	1.46794871794872	1.02055263021948	0.216689286040599	0.530304609555137	0.5152757339807	gene_1531/gene_2632/gene_3594/gene_3671/gene_4310/gene_7160	6	interaction_vs_self	strong	up	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Tyrosine metabolism	Tyrosine metabolism	9/130	59/1145	0.152542372881356	1.34354628422425	0.96927724232775	0.217560865458518	0.530304609555137	0.5152757339807	gene_1531/gene_1968/gene_2632/gene_2762/gene_2889/gene_6501/gene_7205/gene_7563/gene_8612	9	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
2,4-Dichlorobenzoate degradation	2,4-Dichlorobenzoate degradation	2/130	8/1145	0.25	2.20192307692308	1.22037443743361	0.227697793399909	0.538194784399785	0.52294230063137	gene_5907/gene_6973	2	interaction_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Aminosugars metabolism	Aminosugars metabolism	7/130	45/1145	0.155555555555556	1.37008547008547	0.906073891028971	0.242335288163143	0.555945661080151	0.540190116029296	gene_7/gene_546/gene_1198/gene_1826/gene_1950/gene_2960/gene_3313	7	interaction_vs_self	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Alanine and aspartate metabolism	Alanine and aspartate metabolism	4/130	23/1145	0.173913043478261	1.53177257525084	0.921605574086848	0.259730578690559	0.573813713200725	0.557551786105968	gene_4029/gene_4303/gene_6501/gene_6968	4	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Urea cycle and metabolism of amino groups	Urea cycle and metabolism of amino groups	3/130	16/1145	0.1875	1.65144230769231	0.938729893154439	0.269813599779607	0.573813713200725	0.557551786105968	gene_2300/gene_4290/gene_8032	3	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
1,2-Dichloroethane degradation	1,2-Dichloroethane degradation	2/130	9/1145	0.222222222222222	1.95726495726496	1.03137337820766	0.272193684467011	0.573813713200725	0.557551786105968	gene_2043/gene_4055	2	interaction_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Benzoate degradation via CoA ligation	Benzoate degradation via CoA ligation	9/130	64/1145	0.140625	1.23858173076923	0.702693590287921	0.296407992564538	0.608416405790367	0.591173835585782	gene_184/gene_965/gene_5827/gene_6196/gene_6198/gene_6979/gene_7226/gene_8033/gene_8370	9	interaction_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
gamma-Hexachlorocyclohexane degradation	gamma-Hexachlorocyclohexane degradation	6/130	41/1145	0.146341463414634	1.28893058161351	0.673988630869081	0.318257271815422	0.636514543630844	0.618475669924706	gene_1531/gene_2632/gene_3671/gene_4142/gene_4491/gene_7730	6	interaction_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Methionine metabolism	Methionine metabolism	3/130	18/1145	0.166666666666667	1.46794871794872	0.715853616814466	0.335390678288452	0.654011822662481	0.635477074651803	gene_1256/gene_1833/gene_1963	3	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Tryptophan metabolism	Tryptophan metabolism	10/130	78/1145	0.128205128205128	1.12919132149901	0.422814720964082	0.390936043554661	0.74373198529911	0.72265456061452	gene_1531/gene_2043/gene_2632/gene_2762/gene_4055/gene_4491/gene_5827/gene_6196/gene_7226/gene_8370	10	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	5/130	37/1145	0.135135135135135	1.19022869022869	0.420783466193395	0.412828549270445	0.766681591502255	0.7449537731196	gene_2768/gene_3846/gene_4675/gene_5405/gene_5826	5	interaction_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	2/130	14/1145	0.142857142857143	1.25824175824176	0.347785004545262	0.484202806332452	0.80958244791681	0.786638815789613	gene_1596/gene_5506	2	interaction_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Methane metabolism	Methane metabolism	2/130	14/1145	0.142857142857143	1.25824175824176	0.347785004545262	0.484202806332452	0.80958244791681	0.786638815789613	gene_1531/gene_2632	2	interaction_vs_self	strong	up	FALSE	Energy Metabolism	METABOLIC
Pyruvate metabolism	Pyruvate metabolism	6/130	49/1145	0.122448979591837	1.07849293563579	0.200897717342625	0.489443716754789	0.80958244791681	0.786638815789613	gene_1552/gene_1596/gene_2043/gene_2296/gene_4055/gene_6304	6	interaction_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Carbon fixation	Carbon fixation	3/130	23/1145	0.130434782608696	1.14882943143813	0.257933635514872	0.494981264253518	0.80958244791681	0.786638815789613	gene_1596/gene_6501/gene_7887	3	interaction_vs_self	strong	up	FALSE	Energy Metabolism	METABOLIC
Reductive carboxylate cycle (CO2 fixation)	Reductive carboxylate cycle (CO2 fixation)	1/130	6/1145	0.166666666666667	1.46794871794872	0.411115349661815	0.515568758732288	0.80958244791681	0.786638815789613	gene_1596	1	interaction_vs_self	strong	up	FALSE	Energy Metabolism	METABOLIC
Biotin metabolism	Biotin metabolism	2/130	15/1145	0.133333333333333	1.17435897435897	0.243165736774175	0.522144827225908	0.80958244791681	0.786638815789613	gene_1490/gene_8226	2	interaction_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Lysine biosynthesis	Lysine biosynthesis	2/130	15/1145	0.133333333333333	1.17435897435897	0.243165736774175	0.522144827225908	0.80958244791681	0.786638815789613	gene_5467/gene_6747	2	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	4/130	33/1145	0.121212121212121	1.06759906759907	0.140960343469252	0.526928527819297	0.80958244791681	0.786638815789613	gene_1198/gene_3313/gene_4675/gene_6037	4	interaction_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Propanoate metabolism	Propanoate metabolism	3/130	25/1145	0.12	1.05692307692308	0.102943997264707	0.553613665163492	0.80958244791681	0.786638815789613	gene_2043/gene_4055/gene_7226	3	interaction_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Nitrogen metabolism	Nitrogen metabolism	2/130	16/1145	0.125	1.10096153846154	0.145485813699212	0.558192145432522	0.80958244791681	0.786638815789613	gene_3658/gene_7930	2	interaction_vs_self	strong	up	FALSE	Energy Metabolism	METABOLIC
Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	6/130	53/1145	0.113207547169811	0.997097242380261	-0.00774085721384353	0.570667271107163	0.80958244791681	0.786638815789613	gene_184/gene_1572/gene_2059/gene_5610/gene_6198/gene_8033	6	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Cysteine metabolism	Cysteine metabolism	1/130	7/1145	0.142857142857143	1.25824175824176	0.245163620461872	0.570859418402879	0.80958244791681	0.786638815789613	gene_6501	1	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Erythromycin biosynthesis	Erythromycin biosynthesis	1/130	7/1145	0.142857142857143	1.25824175824176	0.245163620461872	0.570859418402879	0.80958244791681	0.786638815789613	gene_7	1	interaction_vs_self	strong	up	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Fatty acid metabolism	Fatty acid metabolism	5/130	45/1145	0.111111111111111	0.978632478632479	-0.0523137350478621	0.593630452071829	0.826842415385762	0.803409634382927	gene_2043/gene_4055/gene_4491/gene_5183/gene_7226	5	interaction_vs_self	strong	up	FALSE	Lipid Metabolism	METABOLIC
Sphingophospholipid biosynthesis	Sphingophospholipid biosynthesis	1/130	8/1145	0.125	1.10096153846154	0.102511452744424	0.619882507689018	0.839703469261128	0.815906204950084	gene_4047	1	interaction_vs_self	strong	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	2/130	18/1145	0.111111111111111	0.978632478632479	-0.0326873797632175	0.6243948873993	0.839703469261128	0.815906204950084	gene_2905/gene_6501	2	interaction_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Androgen and estrogen metabolism	Androgen and estrogen metabolism	2/130	20/1145	0.1	0.880769230769231	-0.192432645187274	0.682730562330303	0.902592946809553	0.877013389612521	gene_1531/gene_2632	2	interaction_vs_self	strong	up	FALSE	Lipid Metabolism	METABOLIC
Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	3/130	31/1145	0.0967741935483871	0.852357320099255	-0.298127362770165	0.703240561456317	0.914212729893212	0.888303867102716	gene_1575/gene_5907/gene_6973	3	interaction_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Fatty acid biosynthesis (path 2)	Fatty acid biosynthesis (path 2)	1/130	11/1145	0.0909090909090909	0.800699300699301	-0.237602116603308	0.736016543569364	0.941135908170663	0.914464040327769	gene_7226	1	interaction_vs_self	strong	up	FALSE	Lipid Metabolism	METABOLIC
Pyrimidine metabolism	Pyrimidine metabolism	5/130	55/1145	0.0909090909090909	0.800699300699301	-0.541911772303387	0.769557900749467	0.965376771963357	0.938017916077756	gene_56/gene_311/gene_548/gene_1785/gene_4830	5	interaction_vs_self	strong	up	FALSE	Nucleotide Metabolism	METABOLIC
Fructose and mannose metabolism	Fructose and mannose metabolism	6/130	66/1145	0.0909090909090909	0.800699300699301	-0.596652871698298	0.782200442422384	0.965376771963357	0.938017916077756	gene_7/gene_131/gene_184/gene_3385/gene_6198/gene_8033	6	interaction_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Selenoamino acid metabolism	Selenoamino acid metabolism	2/130	25/1145	0.08	0.704615384615385	-0.53419587769794	0.796713053278509	0.965376771963357	0.938017916077756	gene_1256/gene_1963	2	interaction_vs_self	strong	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	1/130	14/1145	0.0714285714285714	0.629120879120879	-0.499478463974579	0.816857268584379	0.965376771963357	0.938017916077756	gene_1596	1	interaction_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Toluene and xylene degradation	Toluene and xylene degradation	1/130	14/1145	0.0714285714285714	0.629120879120879	-0.499478463974579	0.816857268584379	0.965376771963357	0.938017916077756	gene_7730	1	interaction_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Ubiquinone biosynthesis	Ubiquinone biosynthesis	2/130	27/1145	0.0740740740740741	0.652421652421652	-0.653830780035717	0.831182309903673	0.967645077201291	0.940221937361578	gene_1531/gene_2632	2	interaction_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Aminophosphonate metabolism	Aminophosphonate metabolism	1/130	17/1145	0.0588235294117647	0.518099547511312	-0.716108637693113	0.873072927797008	0.99942420306191	0.971100440222099	gene_4047	1	interaction_vs_self	strong	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	1/130	18/1145	0.0555555555555556	0.489316239316239	-0.781228376340901	0.887701047820402	0.99942420306191	0.971100440222099	gene_4675	1	interaction_vs_self	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Fluorene degradation	Fluorene degradation	1/130	21/1145	0.0476190476190476	0.419413919413919	-0.960604857745735	0.922278986993098	0.99942420306191	0.971100440222099	gene_3671	1	interaction_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Inositol phosphate metabolism	Inositol phosphate metabolism	1/130	21/1145	0.0476190476190476	0.419413919413919	-0.960604857745735	0.922278986993098	0.99942420306191	0.971100440222099	gene_3831	1	interaction_vs_self	strong	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	2/130	40/1145	0.05	0.440384615384615	-1.28881377509814	0.953351916446525	0.99942420306191	0.971100440222099	gene_1198/gene_3313	2	interaction_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Nitorobenzene degradation	Nitorobenzene degradation	1/130	26/1145	0.0384615384615385	0.338757396449704	-1.22006824887963	0.958011336915361	0.99942420306191	0.971100440222099	gene_7730	1	interaction_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Glycerolipid metabolism	Glycerolipid metabolism	9/130	124/1145	0.0725806451612903	0.639267990074442	-1.52171849961431	0.959240336009022	0.99942420306191	0.971100440222099	gene_184/gene_1329/gene_2043/gene_2709/gene_4047/gene_4055/gene_5328/gene_6198/gene_8033	9	interaction_vs_self	strong	up	FALSE	Metabolism of Complex Lipids	METABOLIC
N-Glycans biosynthesis	N-Glycans biosynthesis	1/130	35/1145	0.0285714285714286	0.251648351648352	-1.6085327944209	0.986241174388741	0.99942420306191	0.971100440222099	gene_5532	1	interaction_vs_self	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	1/130	39/1145	0.0256410256410256	0.225838264299803	-1.75969787276877	0.991646246695249	0.99942420306191	0.971100440222099	gene_4029	1	interaction_vs_self	strong	up	FALSE	TRANSLATION	REGULATORY
