gene_id	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg	signalp_mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	tested_by_deseq2	interaction_vs_self__baseMean	interaction_vs_self__log2FoldChange	interaction_vs_self__lfcSE	interaction_vs_self__stat	interaction_vs_self__pvalue	interaction_vs_self__padj	interaction_vs_self__de_significant_padj_lt_0.05	interaction_vs_self__de_strong_padj_lt_0.05_abs_log2fc_gt_1	interaction_vs_self__de_direction	interaction_vs_onu__baseMean	interaction_vs_onu__log2FoldChange	interaction_vs_onu__lfcSE	interaction_vs_onu__stat	interaction_vs_onu__pvalue	interaction_vs_onu__padj	interaction_vs_onu__de_significant_padj_lt_0.05	interaction_vs_onu__de_strong_padj_lt_0.05_abs_log2fc_gt_1	interaction_vs_onu__de_direction	onu_vs_self__baseMean	onu_vs_self__log2FoldChange	onu_vs_self__lfcSE	onu_vs_self__stat	onu_vs_self__pvalue	onu_vs_self__padj	onu_vs_self__de_significant_padj_lt_0.05	onu_vs_self__de_strong_padj_lt_0.05_abs_log2fc_gt_1	onu_vs_self__de_direction
gene_4944	1983504	1983758	jgi.p|Ophnu1|1983504	Ophnu1	OphioH327chr_4	912627	914747	+	prediction	30670	5	GO:0003700; GO:0005634; GO:0006355; GO:0043565; GO:0046983	nucleus; protein dimerization activity; regulation of transcription, DNA-dependent; sequence-specific DNA binding; transcription factor activity	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_4944	TRUE	61273.S3CJW3	0.0	996.0	28NQK@1|root,2QVAF@2759|Eukaryota,38D6Q@33154|Opisthokonta,3NZA0@4751|Fungi,3QM3M@4890|Ascomycota,213D8@147550|Sordariomycetes,3UQV7@5151|Ophiostomatales	4751|Fungi	K	bZIP Maf transcription factor													bZIP_1,bZIP_2,bZIP_Maf	OTHER	FALSE	0.999971	0.000086		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	4077.6312752253	1.37496157042577	0.146875643941281	9.36139943648835	7.86874664645546e-21	7.22708919459858e-20	TRUE	TRUE	up	4077.6312752253	0.378691017995957	0.145699833922914	2.59911770521517	0.00934637192250399	0.0183539673449493	TRUE	FALSE	up	4077.6312752253	0.996270552429817	0.14657232749205	6.79712582502215	1.06726881798593e-11	7.80839408714496e-11	TRUE	FALSE	up
gene_4945	1983505	1983759	jgi.p|Ophnu1|1983505	Ophnu1	OphioH327chr_4	917993	919705	-	prediction	30676	0				0									no	no	mRNA_4945	TRUE	61273.S3C1W6	8.27e-245	688.0	28NNH@1|root,2R38G@2759|Eukaryota,39NSW@33154|Opisthokonta,3P007@4751|Fungi,3QKD3@4890|Ascomycota,213ZT@147550|Sordariomycetes,3US5J@5151|Ophiostomatales	4751|Fungi	S	Sel1-like repeats.													Sel1	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	3293.3073578773	-0.11160040057118	0.119236435287602	-0.935958881209389	0.349294358983719	0.428606610220848	FALSE	FALSE	down	3293.3073578773	0.0528134721349744	0.118610334426994	0.445268722916229	0.656125567993127	0.727988964617132	FALSE	FALSE	up	3293.3073578773	-0.164413872706154	0.118454146377062	-1.38799592698759	0.165138285375037	0.244268830622139	FALSE	FALSE	down
gene_4946	1983506	1983760	jgi.p|Ophnu1|1983506	Ophnu1	OphioH327chr_4	921424	923068	+	prediction	30684	0				0									no	no	mRNA_4946	TRUE	61273.S3C4H4	6.21e-283	789.0	COG3673@1|root,2QSYI@2759|Eukaryota,38DN9@33154|Opisthokonta,3NVDD@4751|Fungi,3QM66@4890|Ascomycota,214WU@147550|Sordariomycetes,3USMC@5151|Ophiostomatales	4751|Fungi	S	Uncharacterized alpha/beta hydrolase domain (DUF2235)													DUF2235	OTHER	FALSE	1.000000	0.000004		TRUE	FALSE	1	-	-	-	CE1	-	-	TRUE	699.823418478819	0.0170913999495411	0.109082907496584	0.156682658555616	0.875494954731878	0.904773247918009	FALSE	FALSE	up	699.823418478819	0.00380257444059804	0.10533429480463	0.0361000607413845	0.971202573896209	0.980133698721003	FALSE	FALSE	up	699.823418478819	0.0132888255089431	0.104987164784561	0.126575715576399	0.899276218481921	0.927569964373463	FALSE	FALSE	up
gene_4947	1983507	1983761	jgi.p|Ophnu1|1983507	Ophnu1	OphioH327chr_4	924236	924931	+	prediction	30690	0				0									no	no	mRNA_4947	TRUE	45151.EDU49030	2.65e-09	62.8	2EMA7@1|root,2SR07@2759|Eukaryota,3A73J@33154|Opisthokonta,3P5EQ@4751|Fungi,3QY49@4890|Ascomycota,2036J@147541|Dothideomycetes	4751|Fungi	S	Interferon-induced 6-16 family													Ifi-6-16	OTHER	FALSE	1.000000	0.000007		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	9270.75897538155	0.437795114715359	0.140660257182122	3.1124293633881	0.0018555441255993	0.00380350998925528	TRUE	FALSE	up	9270.75897538155	-0.228307179174463	0.140303799801182	-1.62723446904494	0.103687309641746	0.155005827896148	FALSE	FALSE	down	9270.75897538155	0.666102293889822	0.140410119014467	4.74397642110958	2.09563252392419e-06	8.69961901299276e-06	TRUE	FALSE	up
gene_4948	1983508	1983762	jgi.p|Ophnu1|1983508	Ophnu1	OphioH327chr_4	925396	926566	-	prediction	30694	3	GO:0005506; GO:0016491; GO:0045543	gibberellin 2-beta-dioxygenase activity; iron ion binding; oxidoreductase activity	molecular_function	1	1.14.11.13	Gibberellin 2-beta-dioxygenase.	Gibberellin 1 + 2-oxoglutarate + O(2) = 2-beta-hydroxygibberellin 1 + succinate + CO(2).	\N	\N	\N	\N	\N	yes	yes	mRNA_4948	TRUE	61273.S3BZN4	6.69e-263	721.0	COG3491@1|root,KOG0143@2759|Eukaryota,39UA2@33154|Opisthokonta,3NXZJ@4751|Fungi,3QRRG@4890|Ascomycota,2186H@147550|Sordariomycetes,3UQ33@5151|Ophiostomatales	4751|Fungi	Q	non-haem dioxygenase in morphine synthesis N-terminal													2OG-FeII_Oxy,DIOX_N	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	41.5627095609236	0.947619854596648	0.348030343074206	2.7228081500773	0.00647296353119189	0.0120035892172883	TRUE	FALSE	up	41.5627095609236	0.193629080829475	0.309191545157911	0.626243129418639	0.531155482073719	0.616918714593084	FALSE	FALSE	up	41.5627095609236	0.753990773767173	0.332044782931246	2.27075024974356	0.0231621011966171	0.0450198878844329	TRUE	FALSE	up
gene_4949	1983509	1983763	jgi.p|Ophnu1|1983509	Ophnu1	OphioH327chr_4	929018	930586	+	prediction	30700	0				0									no	no	mRNA_4949	TRUE	61273.S3CJW0	0.0	943.0	COG0477@1|root,KOG2533@2759|Eukaryota,39T92@33154|Opisthokonta,3NY8I@4751|Fungi,3QJWG@4890|Ascomycota,2147D@147550|Sordariomycetes,3UV2R@5151|Ophiostomatales	4751|Fungi	G	Major Facilitator Superfamily													MFS_1	OTHER	FALSE	0.999998	0.000026		TRUE	FALSE	1	-	-	-	GH154	-	-	TRUE	1.65787333926013	-0.975840709312508	1.67203174688379	-0.583625706348702	0.559472161258162	0.634567603070077	FALSE	FALSE	down	1.65787333926013	-1.19825998909041	1.57495904660718	-0.760819776026389	0.446764720679503	0.53471840170813	FALSE	FALSE	down	1.65787333926013	0.222419279777905	1.39053491504899	0.159952315738918	0.872918637003982	0.90902476067568	FALSE	FALSE	up
gene_4950	1983510	1983764	jgi.p|Ophnu1|1983510	Ophnu1	OphioH327chr_4	930824	933966	-	prediction	30708	7	GO:0004842; GO:0006364; GO:0032040; GO:0051438; GO:0051440; GO:0051443; GO:0051444	negative regulation of ubiquitin-protein ligase activity; positive regulation of ubiquitin-protein ligase activity; regulation of ubiquitin-protein ligase activity; regulation of ubiquitin-protein ligase activity during meiotic cell cycle; rRNA processing; small subunit processome; ubiquitin-protein ligase activity	biological_process; cellular_component; molecular_function	1	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N	yes	yes	mRNA_4950	TRUE	61273.S3C1W1	0.0	1690.0	KOG0306@1|root,KOG0306@2759|Eukaryota,38HWQ@33154|Opisthokonta,3NWQD@4751|Fungi,3QM6E@4890|Ascomycota,213B1@147550|Sordariomycetes,3UTDX@5151|Ophiostomatales	4751|Fungi	A	Dip2/Utp12 Family	DIP2	GO:0000447,GO:0000460,GO:0000462,GO:0000466,GO:0000469,GO:0000472,GO:0000478,GO:0000479,GO:0000480,GO:0000966,GO:0000967,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0030490,GO:0030515,GO:0030684,GO:0030686,GO:0031974,GO:0031981,GO:0032040,GO:0032991,GO:0034388,GO:0034470,GO:0034471,GO:0034641,GO:0034660,GO:0042254,GO:0042274,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044452,GO:0044464,GO:0046483,GO:0070013,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097159,GO:1901360,GO:1901363,GO:1990904		ko:K14556	ko03008,map03008				ko00000,ko00001,ko03009				Utp12,WD40	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	2675.18906868696	-0.564284454340832	0.082771328050661	-6.8173903648792	9.27091038589226e-12	4.79220971637909e-11	TRUE	FALSE	down	2675.18906868696	-0.303414585392744	0.081839538394208	-3.70743275617275	0.000209370986234848	0.000591490310947293	TRUE	FALSE	down	2675.18906868696	-0.260869868948087	0.0808255676554164	-3.22756618376321	0.00124848155860512	0.00323652396779523	TRUE	FALSE	down
gene_4951	1983511	1983765	jgi.p|Ophnu1|1983511	Ophnu1	OphioH327chr_4	934618	935675	+	prediction	30714	2	GO:0005856; GO:0030833	cytoskeleton; regulation of actin filament polymerization	biological_process; cellular_component	0									yes	no	mRNA_4951	TRUE	61273.S3C4H1	2.98e-220	608.0	COG4690@1|root,KOG2826@2759|Eukaryota,39RNU@33154|Opisthokonta,3NV59@4751|Fungi,3QJIR@4890|Ascomycota,213FJ@147550|Sordariomycetes,3UPGG@5151|Ophiostomatales	4751|Fungi	Z	Functions as actin-binding component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks	ARC35	GO:0000001,GO:0000147,GO:0000226,GO:0003674,GO:0003779,GO:0005198,GO:0005200,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005856,GO:0005885,GO:0005938,GO:0006810,GO:0006897,GO:0006898,GO:0006996,GO:0007005,GO:0007010,GO:0007015,GO:0007017,GO:0008064,GO:0008092,GO:0008150,GO:0009987,GO:0010638,GO:0015629,GO:0016043,GO:0016192,GO:0022607,GO:0030029,GO:0030036,GO:0030479,GO:0030832,GO:0030833,GO:0030838,GO:0030863,GO:0030864,GO:0030865,GO:0030866,GO:0031334,GO:0032271,GO:0032273,GO:0032535,GO:0032956,GO:0032970,GO:0032991,GO:0033043,GO:0034314,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043254,GO:0044085,GO:0044087,GO:0044089,GO:0044396,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044464,GO:0044877,GO:0045010,GO:0048308,GO:0048311,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051015,GO:0051128,GO:0051130,GO:0051179,GO:0051234,GO:0051493,GO:0051495,GO:0051640,GO:0051641,GO:0051646,GO:0061645,GO:0065007,GO:0065008,GO:0071840,GO:0071944,GO:0090066,GO:0097435,GO:0098657,GO:0099568,GO:0110053,GO:1902903,GO:1902905		ko:K05758	ko04144,ko04666,ko04810,ko05100,ko05130,ko05131,ko05132,map04144,map04666,map04810,map05100,map05130,map05131,map05132				ko00000,ko00001,ko04131,ko04812				P34-Arc	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	5419.07106408787	0.393848954507314	0.0566050647127767	6.95783948849396	3.45530560546291e-12	1.85322155280467e-11	TRUE	FALSE	up	5419.07106408787	0.220858725667671	0.0554641455516909	3.98200898023097	6.8335197193636e-05	0.000208612442217377	TRUE	FALSE	up	5419.07106408787	0.172990228839643	0.0558083414828782	3.09971993868902	0.00193703704021338	0.00481866813839771	TRUE	FALSE	up
gene_4952	1983512	1983766	jgi.p|Ophnu1|1983512	Ophnu1	OphioH327chr_4	936520	937822	+	prediction	30722	1	GO:0003676	nucleic acid binding	molecular_function	0									yes	no	mRNA_4952	TRUE	61273.S3D0H4	3.36e-194	546.0	COG1525@1|root,2S1U4@2759|Eukaryota,3A3N2@33154|Opisthokonta,3NXHK@4751|Fungi,3QQDR@4890|Ascomycota,211EY@147550|Sordariomycetes,3UQAI@5151|Ophiostomatales	4751|Fungi	C	Staphylococcal nuclease homologues	LCL3	GO:0003674,GO:0003824,GO:0004518,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0006139,GO:0006401,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0019439,GO:0034641,GO:0034655,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:0090305,GO:1901360,GO:1901361,GO:1901575	3.1.31.1	ko:K01174					ko00000,ko01000				SNase	OTHER	FALSE	1.000000	0.000003		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	548.09366150942	0.105971427378344	0.131322144659267	0.806957788066141	0.419690803275254	0.499381884353096	FALSE	FALSE	up	548.09366150942	-0.461774500475364	0.125634847355036	-3.67552880587674	0.000237357255937433	0.000664196832567646	TRUE	FALSE	down	548.09366150942	0.567745927853707	0.125696951874206	4.51678357659693	6.27860173503035e-06	2.43962010221787e-05	TRUE	FALSE	up
gene_4953	1983513	1983767	jgi.p|Ophnu1|1983513	Ophnu1	OphioH327chr_4	943130	946945	+	prediction	30728	0				0									no	no	mRNA_4953	TRUE	61273.S3BZN0	0.0	2161.0	28INE@1|root,2QQZD@2759|Eukaryota,39SSK@33154|Opisthokonta,3NU2I@4751|Fungi,3QK86@4890|Ascomycota,2169C@147550|Sordariomycetes,3UPR6@5151|Ophiostomatales	4751|Fungi	S	Cortical protein marker for cell polarity		GO:0000278,GO:0000281,GO:0000282,GO:0000910,GO:0005575,GO:0005618,GO:0005621,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005783,GO:0005886,GO:0005933,GO:0005935,GO:0006996,GO:0007010,GO:0007015,GO:0007049,GO:0007163,GO:0008150,GO:0008360,GO:0009277,GO:0009898,GO:0009987,GO:0012505,GO:0016020,GO:0016043,GO:0022402,GO:0022603,GO:0022604,GO:0030010,GO:0030029,GO:0030036,GO:0030312,GO:0030427,GO:0031224,GO:0031226,GO:0031235,GO:0032878,GO:0035838,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044426,GO:0044444,GO:0044459,GO:0044462,GO:0044464,GO:0048518,GO:0048522,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051286,GO:0051301,GO:0061160,GO:0061161,GO:0061172,GO:0061173,GO:0061572,GO:0061640,GO:0065007,GO:0065008,GO:0071840,GO:0071944,GO:0097435,GO:0098552,GO:0098562,GO:1902929,GO:1903047,GO:2000099,GO:2000100,GO:2000114,GO:2000247,GO:2000769,GO:2000771											Rax2,SH3_1	OTHER	FALSE	0.982065	0.017935		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	3401.00839994231	0.666113619172408	0.101344582723465	6.57275999635823	4.93910375109399e-11	2.39403896429018e-10	TRUE	FALSE	up	3401.00839994231	0.102055722860839	0.0999877948035935	1.02068180482735	0.307405217762531	0.392159264388564	FALSE	FALSE	up	3401.00839994231	0.564057896311569	0.100611045233599	5.60632180097062	2.0667154820178e-08	1.10019182376072e-07	TRUE	FALSE	up
gene_4954	1983514	1983768	jgi.p|Ophnu1|1983514	Ophnu1	OphioH327chr_4	948229	949748	+	prediction	30732	0				0									no	no	mRNA_4954	TRUE	61273.S3CJV6	0.0	894.0	COG0477@1|root,KOG2533@2759|Eukaryota,38QIG@33154|Opisthokonta,3NYCA@4751|Fungi,3QQHH@4890|Ascomycota,2149S@147550|Sordariomycetes,3UPQC@5151|Ophiostomatales	4751|Fungi	G	Major Facilitator Superfamily													MFS_1	OTHER	FALSE	0.999982	0.000031		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	1307.10931217054	-1.98773262559955	0.139553889569592	-14.2434770663151	4.92160458661254e-46	1.16378274202772e-44	TRUE	TRUE	down	1307.10931217054	-2.32606250882765	0.138067933319903	-16.8472320320618	1.09941346536505e-63	6.97109575075911e-62	TRUE	TRUE	down	1307.10931217054	0.338329883228095	0.130943484367611	2.58378555345501	0.00977225344033536	0.020834493013517	TRUE	FALSE	up
gene_4955	1983515	1983769	jgi.p|Ophnu1|1983515	Ophnu1	OphioH327chr_4	949819	950880	-	prediction	30738	0				0									no	no	mRNA_4955	TRUE	61273.S3C1V9	8.05e-233	641.0	29WXF@1|root,2RXQJ@2759|Eukaryota,39SXA@33154|Opisthokonta,3NX7T@4751|Fungi,3QJKR@4890|Ascomycota,21PXY@147550|Sordariomycetes,3UVN1@5151|Ophiostomatales	4751|Fungi	S	Putative cyclase													Cyclase	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	877.272173101524	-0.824907549437419	0.0963606138012283	-8.56062987663227	1.12252535447879e-17	8.7432366099531e-17	TRUE	FALSE	down	877.272173101524	-0.933579118521027	0.0932746213900802	-10.0089295952941	1.39250988371892e-23	2.22385906802872e-22	TRUE	FALSE	down	877.272173101524	0.108671569083608	0.0887204369076283	1.22487639681883	0.220621794770687	0.311277824828923	FALSE	FALSE	up
gene_4956	1983516	1983770	jgi.p|Ophnu1|1983516	Ophnu1	OphioH327chr_4	952163	954038	-	prediction	30744	1	GO:0018667	cyclohexanone monooxygenase activity	molecular_function	1	1.14.13.22	Cyclohexanone monooxygenase.	Cyclohexanone + NADPH + O(2) = 6-hexanolide + NADP(+) + H(2)O.	FAD.	\N	Caprolactam degradation	Biodegradation of Xenobiotics	METABOLIC	yes	yes	mRNA_4956	TRUE	61273.S3D0H0	0.0	1057.0	COG2072@1|root,KOG1399@2759|Eukaryota,38G0I@33154|Opisthokonta,3P1B6@4751|Fungi,3QSDN@4890|Ascomycota,21D67@147550|Sordariomycetes,3UVJD@5151|Ophiostomatales	4751|Fungi	Q	Pyridine nucleotide-disulphide oxidoreductase													FMO-like	OTHER	FALSE	0.999888	0.000153		TRUE	FALSE	1	-	-	-	GT0	-	-	TRUE	95.084557012255	0.216297720791125	0.232130747692261	0.931792633855961	0.351443702179247	0.430626694911875	FALSE	FALSE	up	95.084557012255	-0.276570858022152	0.213894466271252	-1.29302483997607	0.19600246803769	0.268530910115657	FALSE	FALSE	down	95.084557012255	0.492868578813277	0.215701955214368	2.28495183700795	0.0223156520080395	0.0436222838978803	TRUE	FALSE	up
gene_4957	1983517	1983771	jgi.p|Ophnu1|1983517	Ophnu1	OphioH327chr_4	954599	956542	-	prediction	30752	2	GO:0005778; GO:0007031	peroxisomal membrane; peroxisome organization and biogenesis	biological_process; cellular_component	0									yes	no	mRNA_4957	TRUE	61273.S3CJV4	0.0	975.0	KOG2879@1|root,KOG2879@2759|Eukaryota,38FVD@33154|Opisthokonta,3NXSS@4751|Fungi,3QNWF@4890|Ascomycota,214WE@147550|Sordariomycetes,3UV4G@5151|Ophiostomatales	4751|Fungi	O	Pex2 / Pex12 amino terminal region	PEX2			ko:K06664	ko04146,map04146				ko00000,ko00001,ko04121	3.A.20.1			Pex2_Pex12	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	AA1	-	-	TRUE	866.577080142685	-0.22842281296078	0.0935986593408979	-2.44044962363014	0.0146689917168886	0.0254698923116767	TRUE	FALSE	down	866.577080142685	-0.209227471913935	0.0903350864136783	-2.3161263272147	0.0205513722201311	0.0369501672346823	TRUE	FALSE	down	866.577080142685	-0.0191953410468452	0.0889156802340109	-0.215882519217379	0.82907932346163	0.87702904211957	FALSE	FALSE	down
gene_4958	1983518	1983772	jgi.p|Ophnu1|1983518	Ophnu1	OphioH327chr_4	957358	959833	-	prediction	30756	0				0									no	no	mRNA_4958	TRUE	61273.S3C1V6	0.0	972.0	COG5076@1|root,KOG1827@2759|Eukaryota,39RDU@33154|Opisthokonta,3NYMK@4751|Fungi,3QJB8@4890|Ascomycota,2160U@147550|Sordariomycetes,3US03@5151|Ophiostomatales	4751|Fungi	BK	bromo domain													Bromodomain	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	1569.16413994541	-0.494288177554791	0.0867753851269844	-5.69617958861796	1.22521819762766e-08	4.77387969794927e-08	TRUE	FALSE	down	1569.16413994541	-0.315616809857697	0.085135622294511	-3.70722385473238	0.000209543708505212	0.000591764537856141	TRUE	FALSE	down	1569.16413994541	-0.178671367697094	0.0836299516145155	-2.13645188413671	0.0326425988748971	0.0606118538761646	FALSE	FALSE	down
gene_4959	1983519	1983773	jgi.p|Ophnu1|1983519	Ophnu1	OphioH327chr_4	961013	961435	+	prediction	30766	2	GO:0007049; GO:0016538	cell cycle; cyclin-dependent protein kinase regulator activity	biological_process; molecular_function	0									yes	no	mRNA_4959	TRUE	226899.F0XCG6	2.61e-66	219.0	COG5061@1|root,KOG3484@1|root,KOG2608@2759|Eukaryota,KOG3484@2759|Eukaryota,38DRZ@33154|Opisthokonta,3NUWS@4751|Fungi,3QK0I@4890|Ascomycota,214D2@147550|Sordariomycetes,3UQ1W@5151|Ophiostomatales	4751|Fungi	OU	Endoplasmic Reticulum Oxidoreductin 1 (ERO1)	ERO1	GO:0003674,GO:0003756,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006457,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0012505,GO:0015035,GO:0015036,GO:0016020,GO:0016491,GO:0016667,GO:0016670,GO:0016853,GO:0016860,GO:0016864,GO:0016972,GO:0019538,GO:0031984,GO:0034975,GO:0036211,GO:0042175,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0055114,GO:0071704,GO:0098827,GO:0140096,GO:1901564											ERO1	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	1692.61255248029	0.326473189276961	0.169813650547487	1.92253795984244	0.0545381019186455	0.0839349429024821	FALSE	FALSE	up	1692.61255248029	-0.11858768590567	0.168412978629631	-0.704148141494871	0.481340522310096	0.56854903697729	FALSE	FALSE	down	1692.61255248029	0.445060875182631	0.168729275498697	2.6377217223698	0.00834650424512913	0.0180738872598799	TRUE	FALSE	up
gene_4960	1983520	1983774	jgi.p|Ophnu1|1983520	Ophnu1	OphioH327chr_4	963735	965763	+	prediction	30772	7	GO:0000318; GO:0005515; GO:0005789; GO:0006467; GO:0009055; GO:0016671; GO:0050660	electron carrier activity; endoplasmic reticulum membrane; FAD binding; oxidoreductase activity, acting on sulfur group of donors, disulfide as acceptor; protein binding; protein thiol-disulfide exchange; protein-methionine-R-oxide reductase activity	biological_process; cellular_component; molecular_function	1	1.8.4.-	With a disulfide as acceptor.	\N	\N	\N	\N	\N	\N	yes	yes	mRNA_4960	TRUE	61273.S3D0G3	0.0	1060.0	COG5061@1|root,KOG2608@2759|Eukaryota,38DRZ@33154|Opisthokonta,3NUWS@4751|Fungi,3QK0I@4890|Ascomycota,214D2@147550|Sordariomycetes,3UQ1W@5151|Ophiostomatales	4751|Fungi	OU	Endoplasmic Reticulum Oxidoreductin 1 (ERO1)	ERO1	GO:0003674,GO:0003756,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006457,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0012505,GO:0015035,GO:0015036,GO:0016020,GO:0016491,GO:0016667,GO:0016670,GO:0016853,GO:0016860,GO:0016864,GO:0016972,GO:0019538,GO:0031984,GO:0034975,GO:0036211,GO:0042175,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0055114,GO:0071704,GO:0098827,GO:0140096,GO:1901564											ERO1	SP	TRUE	0.000227	0.999751	CS pos: 22-23. Pr: 0.9829	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	3981.4773325946	0.280530865064057	0.111168856321074	2.52346632274274	0.0116204190452933	0.020568814521859	TRUE	FALSE	up	3981.4773325946	-0.237277920177272	0.110232513201834	-2.15252209430099	0.0313562570363676	0.0539083270197443	FALSE	FALSE	down	3981.4773325946	0.517808785241329	0.110404454143504	4.6901077430108	2.73061226360072e-06	1.11411062804681e-05	TRUE	FALSE	up
