gene_id	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg	signalp_mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction
gene_2407	1980967	1981221	jgi.p|Ophnu1|1980967	Ophnu1	OphioH327chr_2	2172416	2172805	+	prediction	14940	0				0									no	no	mRNA_2407	TRUE	61273.S3CBV0	5.16e-34	122.0	2BWXG@1|root,2ST5U@2759|Eukaryota,3A72J@33154|Opisthokonta,3P5KY@4751|Fungi,3QZV5@4890|Ascomycota,21B7D@147550|Sordariomycetes,3UUCB@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000006		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	406.140466944812	-0.208684591205699	0.134012345199327	-1.55720423290337	0.119422003723422	0.175122962532532	FALSE	FALSE	down
gene_2408	1980968	1981222	jgi.p|Ophnu1|1980968	Ophnu1	OphioH327chr_2	2173231	2177109	-	prediction	14944	4	GO:0003676; GO:0004386; GO:0005524; GO:0008026	ATP binding; ATP-dependent helicase activity; helicase activity; nucleic acid binding	molecular_function	0									yes	no	mRNA_2408	TRUE	61273.S3BR59	0.0	1630.0	COG0513@1|root,KOG0334@2759|Eukaryota,38VUQ@33154|Opisthokonta,3NV3J@4751|Fungi,3QKB3@4890|Ascomycota,2132H@147550|Sordariomycetes,3USW5@5151|Ophiostomatales	4751|Fungi	A	helicase superfamily c-terminal domain	PRP5	GO:0000245,GO:0000348,GO:0000375,GO:0000377,GO:0000398,GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005684,GO:0005730,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0008380,GO:0009987,GO:0010467,GO:0010468,GO:0010501,GO:0016043,GO:0016070,GO:0016071,GO:0016072,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019222,GO:0022607,GO:0022613,GO:0022618,GO:0031974,GO:0031981,GO:0032991,GO:0034470,GO:0034622,GO:0034641,GO:0034660,GO:0042254,GO:0042623,GO:0043021,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044877,GO:0045292,GO:0046483,GO:0050789,GO:0060255,GO:0065003,GO:0065007,GO:0070013,GO:0070035,GO:0070990,GO:0071004,GO:0071010,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0140098,GO:1901360,GO:1903241,GO:1990446,GO:1990447,GO:1990904	3.6.4.13	ko:K12811	ko03040,map03040				ko00000,ko00001,ko01000,ko03041				DEAD,Helicase_C	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH51_1	-	-	interaction_vs_onu	5326.89511476116	-0.366898686401296	0.0500790349744007	-7.32639290251593	2.36429970347458e-13	1.93299001544818e-12	TRUE	FALSE	down
gene_2409	1980969	1981223	jgi.p|Ophnu1|1980969	Ophnu1	OphioH327chr_2	2177892	2179273	+	prediction	14950	3	GO:0003746; GO:0005853; GO:0006414	eukaryotic translation elongation factor 1 complex; translation elongation factor activity; translational elongation	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_2409	TRUE	61273.S3CSS6	9.47e-125	368.0	COG2092@1|root,COG5230@1|root,KOG1668@2759|Eukaryota,KOG3303@2759|Eukaryota,38BNW@33154|Opisthokonta,3NV8V@4751|Fungi,3QN5V@4890|Ascomycota,211KW@147550|Sordariomycetes,3UQ2J@5151|Ophiostomatales	4751|Fungi	J	EF-1 guanine nucleotide exchange domain	EFB1	GO:0002181,GO:0002182,GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005085,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005853,GO:0006412,GO:0006414,GO:0006417,GO:0006449,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0010639,GO:0019222,GO:0019538,GO:0019899,GO:0031323,GO:0031326,GO:0032231,GO:0032232,GO:0032268,GO:0032956,GO:0032970,GO:0032991,GO:0033043,GO:0034248,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043244,GO:0043603,GO:0043604,GO:0044087,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051020,GO:0051128,GO:0051129,GO:0051171,GO:0051246,GO:0051493,GO:0051494,GO:0060255,GO:0065007,GO:0065009,GO:0071704,GO:0080090,GO:0097159,GO:0098772,GO:0110053,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1902903,GO:1902904,GO:1990145,GO:2000112		ko:K03232					ko00000,ko03012				EF-1_beta_acid,EF1_GNE	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	13933.4558903621	0.359997295566182	0.0982618645549174	3.66365219301312	0.000248644363309823	0.000693062764549684	TRUE	FALSE	up
gene_2410	1980970	1981224	jgi.p|Ophnu1|1980970	Ophnu1	OphioH327chr_2	2180467	2181228	+	prediction	14958	0				0									no	no	mRNA_2410	TRUE	61273.S3CSS6	1.26e-133	390.0	COG2092@1|root,COG5230@1|root,KOG1668@2759|Eukaryota,KOG3303@2759|Eukaryota,38BNW@33154|Opisthokonta,3NV8V@4751|Fungi,3QN5V@4890|Ascomycota,211KW@147550|Sordariomycetes,3UQ2J@5151|Ophiostomatales	4751|Fungi	J	EF-1 guanine nucleotide exchange domain	EFB1	GO:0002181,GO:0002182,GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005085,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005853,GO:0006412,GO:0006414,GO:0006417,GO:0006449,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0010639,GO:0019222,GO:0019538,GO:0019899,GO:0031323,GO:0031326,GO:0032231,GO:0032232,GO:0032268,GO:0032956,GO:0032970,GO:0032991,GO:0033043,GO:0034248,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043244,GO:0043603,GO:0043604,GO:0044087,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051020,GO:0051128,GO:0051129,GO:0051171,GO:0051246,GO:0051493,GO:0051494,GO:0060255,GO:0065007,GO:0065009,GO:0071704,GO:0080090,GO:0097159,GO:0098772,GO:0110053,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1902903,GO:1902904,GO:1990145,GO:2000112		ko:K03232					ko00000,ko03012				EF-1_beta_acid,EF1_GNE	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	880.829692599102	-0.316081789638265	0.0999266109345474	-3.16313929475003	0.00156077632661985	0.00369169531800662	TRUE	FALSE	down
gene_2411	1980971	1981225	jgi.p|Ophnu1|1980971	Ophnu1	OphioH327chr_2	2184405	2187996	+	prediction	14964	3	GO:0005215; GO:0006810; GO:0016021	integral to membrane; transport; transporter activity	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_2411	TRUE	61273.S3BWF6	0.0	1969.0	COG0659@1|root,KOG0236@2759|Eukaryota,38G54@33154|Opisthokonta,3NZ2M@4751|Fungi,3QM6U@4890|Ascomycota,218F0@147550|Sordariomycetes,3URW2@5151|Ophiostomatales	4751|Fungi	P	STAS domain		GO:0000322,GO:0000323,GO:0000324,GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008272,GO:0008509,GO:0015075,GO:0015103,GO:0015116,GO:0015318,GO:0015698,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0072348,GO:0098656,GO:0098660,GO:0098661,GO:1901682,GO:1902358		ko:K03321					ko00000,ko02000	2.A.53.3			STAS,Sulfate_transp,cNMP_binding	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	3147.04187776374	-0.0517230324337318	0.129323817274375	-0.399949781284258	0.689193505257822	0.75634569294961	FALSE	FALSE	down
gene_2412	1980972	1981226	jgi.p|Ophnu1|1980972	Ophnu1	OphioH327chr_2	2188479	2189098	+	prediction	14970	4	GO:0003723; GO:0005515; GO:0005634; GO:0042255	nucleus; protein binding; ribosome assembly; RNA binding	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_2412	TRUE	61273.S3BTG6	5.4e-135	382.0	COG1374@1|root,KOG3492@2759|Eukaryota,38ER8@33154|Opisthokonta,3NVZ1@4751|Fungi,3QPWK@4890|Ascomycota,216B1@147550|Sordariomycetes,3UQFI@5151|Ophiostomatales	4751|Fungi	J	Required for proper 27S pre-rRNA processing and 60S ribosome subunit assembly	NIP7	GO:0000463,GO:0000470,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016072,GO:0022607,GO:0022613,GO:0022618,GO:0030684,GO:0030687,GO:0031974,GO:0031981,GO:0032991,GO:0034470,GO:0034622,GO:0034641,GO:0034660,GO:0042254,GO:0042273,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0065003,GO:0070013,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1902626,GO:1990904		ko:K07565					ko00000,ko03009				UPF0113	OTHER	FALSE	1.000000	0.000008		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	1160.50817650022	-0.166538648864761	0.0844262550344028	-1.97259310858806	0.0485419387929378	0.0795860938646902	FALSE	FALSE	down
gene_2413	1980973	1981227	jgi.p|Ophnu1|1980973	Ophnu1	OphioH327chr_2	2190208	2192018	+	prediction	14976	0				0									no	no	mRNA_2413	TRUE	61273.S3CBV4	0.0	1009.0	COG0596@1|root,2QQW9@2759|Eukaryota,38G62@33154|Opisthokonta,3NX1B@4751|Fungi,3QJHA@4890|Ascomycota,212TT@147550|Sordariomycetes,3USF4@5151|Ophiostomatales	4751|Fungi	S	integral membrane protein		GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0016020,GO:0016021,GO:0016787,GO:0031090,GO:0031166,GO:0031224,GO:0031300,GO:0031301,GO:0031310,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0071627,GO:0071628,GO:0098588,GO:0098805,GO:0098852											Abhydrolase_1,Abhydrolase_6,DUF2417	OTHER	FALSE	1.000000	0.000010		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	31896.9752063215	1.05491540493555	0.081601260270511	12.9276852028813	3.1413483096201e-38	9.27239363115449e-37	TRUE	TRUE	up
gene_2414	1980974	1981228	jgi.p|Ophnu1|1980974	Ophnu1	OphioH327chr_2	2194611	2198777	+	prediction	14984	3	GO:0005622; GO:0007165; GO:0008270	intracellular; signal transduction; zinc ion binding	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_2414	TRUE	29908.U7Q4Z9	0.0	1693.0	KOG1703@1|root,KOG2710@1|root,KOG1703@2759|Eukaryota,KOG2710@2759|Eukaryota,38H3P@33154|Opisthokonta,3NUWC@4751|Fungi,3QMSM@4890|Ascomycota,211DS@147550|Sordariomycetes,3UQ5Y@5151|Ophiostomatales	4751|Fungi	TZ	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.	rga1	GO:0000003,GO:0000131,GO:0000278,GO:0000281,GO:0000746,GO:0000747,GO:0000755,GO:0000910,GO:0000917,GO:0003674,GO:0005096,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005933,GO:0005934,GO:0005935,GO:0005937,GO:0006109,GO:0006996,GO:0007010,GO:0007049,GO:0008047,GO:0008150,GO:0008360,GO:0009272,GO:0009889,GO:0009966,GO:0009968,GO:0009987,GO:0010556,GO:0010646,GO:0010648,GO:0010675,GO:0010962,GO:0010981,GO:0016043,GO:0019222,GO:0019953,GO:0022402,GO:0022413,GO:0022414,GO:0022603,GO:0022604,GO:0022607,GO:0023051,GO:0023057,GO:0030029,GO:0030036,GO:0030234,GO:0030427,GO:0030695,GO:0031323,GO:0031326,GO:0032505,GO:0032506,GO:0032881,GO:0032885,GO:0032950,GO:0032951,GO:0032952,GO:0032953,GO:0032995,GO:0035023,GO:0035024,GO:0042546,GO:0042995,GO:0043085,GO:0043087,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043255,GO:0043332,GO:0043547,GO:0044085,GO:0044087,GO:0044093,GO:0044424,GO:0044444,GO:0044463,GO:0044464,GO:0044703,GO:0044764,GO:0046578,GO:0046580,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0051056,GO:0051058,GO:0051128,GO:0051179,GO:0051286,GO:0051301,GO:0051336,GO:0051345,GO:0051641,GO:0051666,GO:0051704,GO:0060237,GO:0060255,GO:0060589,GO:0061640,GO:0065007,GO:0065008,GO:0065009,GO:0071554,GO:0071840,GO:0071852,GO:0080090,GO:0090036,GO:0090038,GO:0090334,GO:0090529,GO:0098772,GO:0120025,GO:0120038,GO:1902410,GO:1902531,GO:1902532,GO:1903047,GO:1903338,GO:2000112											LIM,RhoGAP	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	4604.81427255737	0.0702772500460539	0.0934126383978537	0.752331282483812	0.451851859951108	0.539815171363785	FALSE	FALSE	up
gene_2415	1980975	1981229	jgi.p|Ophnu1|1980975	Ophnu1	OphioH327chr_2	2199620	2200792	-	prediction	14994	6	GO:0005385; GO:0006829; GO:0016020; GO:0016021; GO:0030001; GO:0046873	integral to membrane; membrane; metal ion transmembrane transporter activity; metal ion transport; zinc ion transmembrane transporter activity; zinc ion transport	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_2415	TRUE	61273.S3BWF8	4.03e-250	690.0	KOG1558@1|root,KOG1558@2759|Eukaryota,38HZZ@33154|Opisthokonta,3NURW@4751|Fungi,3QKHE@4890|Ascomycota,21922@147550|Sordariomycetes,3UUX0@5151|Ophiostomatales	4751|Fungi	P	ZIP Zinc transporter		GO:0000006,GO:0000041,GO:0003674,GO:0005215,GO:0005385,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006829,GO:0008150,GO:0008324,GO:0012505,GO:0015075,GO:0015318,GO:0016020,GO:0016021,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0031226,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0046873,GO:0046915,GO:0051179,GO:0051234,GO:0055085,GO:0070838,GO:0071577,GO:0071578,GO:0071944,GO:0072509,GO:0072511,GO:0098655,GO:0098657,GO:0098659,GO:0098660,GO:0098662,GO:0098739,GO:0099587		ko:K14709					ko00000,ko02000	2.A.5.1,2.A.5.3,2.A.5.6			Zip	OTHER	FALSE	0.999993	0.000038		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	28792.6308753145	-0.458393680309405	0.107863381550937	-4.2497618164598	2.13997946464732e-05	7.07540525970686e-05	TRUE	FALSE	down
gene_2416	1980976	1981230	jgi.p|Ophnu1|1980976	Ophnu1	OphioH327chr_2	2210551	2210732	-	prediction	14998	0				0									no	no	mRNA_2416	FALSE																					OTHER	FALSE	0.999962	0.000038		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	0.815592915582896	0.446154680980083	1.94622614162251	0.229240925007891	0.818681665817678	0.86304372652701	FALSE	FALSE	up
gene_2417	1980977	1981231	jgi.p|Ophnu1|1980977	Ophnu1	OphioH327chr_2	2211318	2212384	-	prediction	15004	3	GO:0005488; GO:0005743; GO:0006810	binding; mitochondrial inner membrane; transport	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_2417	TRUE	61273.S3BTH0	9.49e-213	589.0	KOG0767@1|root,KOG0767@2759|Eukaryota,38DBA@33154|Opisthokonta,3NTWE@4751|Fungi,3QT1M@4890|Ascomycota,211F9@147550|Sordariomycetes,3URX0@5151|Ophiostomatales	4751|Fungi	C	Mitochondrial carrier protein	MIR1	GO:0003674,GO:0005215,GO:0005315,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006811,GO:0006817,GO:0006820,GO:0006839,GO:0008150,GO:0015291,GO:0015318,GO:0015698,GO:0016020,GO:0016021,GO:0019866,GO:0022804,GO:0022857,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031304,GO:0031305,GO:0031966,GO:0031967,GO:0031975,GO:0032592,GO:0034220,GO:0035435,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0098573,GO:0098656,GO:0098660,GO:0098661		ko:K15102					ko00000,ko02000,ko04147	2.A.29.4		iMM904.YJR077C,iND750.YJR077C	Mito_carr	OTHER	FALSE	0.981380	0.018615		TRUE	FALSE	1	-	-	-	GH20	-	-	interaction_vs_onu	3658.57180896771	1.61167331113454	0.0644158133629374	25.0198394927331	3.71919458732626e-138	8.60440693716562e-136	TRUE	TRUE	up
gene_2418	1980978	1981232	jgi.p|Ophnu1|1980978	Ophnu1	OphioH327chr_2	2214371	2216319	+	prediction	15010	2	GO:0004040; GO:0016884	amidase activity; carbon-nitrogen ligase activity, with glutamine as amido-N-donor	molecular_function	6	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).	\N	\N	Arginine and proline metabolism; Benzoate degradation via CoA ligation; Cyanoamino acid metabolism; Phenylalanine metabolism; Styrene degradation; Tryptophan metabolism	Amino Acid Metabolism; Biodegradation of Xenobiotics; Metabolism of Other Amino Acids	METABOLIC	yes	yes	mRNA_2418	TRUE	61273.S3CBV7	0.0	976.0	COG0154@1|root,KOG1211@2759|Eukaryota,39S17@33154|Opisthokonta,3P1I8@4751|Fungi,3QN5W@4890|Ascomycota,21DCS@147550|Sordariomycetes,3UR1U@5151|Ophiostomatales	4751|Fungi	J	Amidase			3.5.1.4	ko:K01426	ko00330,ko00360,ko00380,ko00627,ko00643,ko01120,map00330,map00360,map00380,map00627,map00643,map01120		R02540,R03096,R03180,R03909,R05551,R05590	RC00010,RC00100,RC00950,RC01025	ko00000,ko00001,ko01000				Amidase	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	1104.327317885	-0.610049512302005	0.103698762508249	-5.88290060118584	4.03138056751412e-09	2.17308675427713e-08	TRUE	FALSE	down
gene_2419	1980979	1981233	jgi.p|Ophnu1|1980979	Ophnu1	OphioH327chr_2	2224844	2227345	+	prediction	15020	0				0									no	no	mRNA_2419	TRUE	61273.S3BTH1	0.0	1110.0	2ANWM@1|root,2RZFD@2759|Eukaryota,3A1YN@33154|Opisthokonta,3P2SX@4751|Fungi,3QNRN@4890|Ascomycota,214Y1@147550|Sordariomycetes,3UR09@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	10359.0184742219	2.63436612601773	0.0627775283115511	41.9635209743198	0	0	TRUE	TRUE	up
gene_2420	1980980	1981234	jgi.p|Ophnu1|1980980	Ophnu1	OphioH327chr_2	2229123	2229608	+	prediction	15024	0				0									no	no	mRNA_2420	FALSE																					OTHER	FALSE	0.998697	0.001329		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	2389.95971577632	-0.879584091819753	0.187522918262363	-4.69054182800808	2.72482516445106e-06	1.03160121219377e-05	TRUE	FALSE	down
gene_2421	1980981	1981235	jgi.p|Ophnu1|1980981	Ophnu1	OphioH327chr_2	2232338	2232691	-	prediction	15030	0				0									no	no	mRNA_2421	FALSE																					OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	508.784160927674	-0.135067262325178	0.148269898754454	-0.910955382446575	0.362318882964415	0.449941917623008	FALSE	FALSE	down
gene_2422	1980982	1981236	jgi.p|Ophnu1|1980982	Ophnu1	OphioH327chr_2	2232770	2234138	-	prediction	15034	0				0									no	no	mRNA_2422	TRUE	61273.S3CBW2	2.92e-162	470.0	2CYET@1|root,2S3XI@2759|Eukaryota,3A5HD@33154|Opisthokonta,3P48Y@4751|Fungi,3QWAF@4890|Ascomycota,21B5N@147550|Sordariomycetes,3UTYS@5151|Ophiostomatales	4751|Fungi	S	peroxin 20														OTHER	FALSE	1.000000	0.000010		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	1029.74975953932	-0.0251059909593867	0.110221543662947	-0.227777529918831	0.819819196072216	0.863817370553689	FALSE	FALSE	down
gene_2423	1980983	1981237	jgi.p|Ophnu1|1980983	Ophnu1	OphioH327chr_2	2235626	2236767	+	prediction	15040	0				0									no	no	mRNA_2423	TRUE	61273.S3BR65	9.97e-158	450.0	KOG1332@1|root,KOG1332@2759|Eukaryota,38CKM@33154|Opisthokonta,3NU25@4751|Fungi,3QKM6@4890|Ascomycota,216PH@147550|Sordariomycetes,3UT42@5151|Ophiostomatales	4751|Fungi	U	WD domain, G-beta repeat	SEC13	GO:0003674,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0005737,GO:0005798,GO:0006355,GO:0006508,GO:0006511,GO:0006807,GO:0006810,GO:0006886,GO:0006888,GO:0006900,GO:0006950,GO:0006996,GO:0006997,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010033,GO:0010243,GO:0010468,GO:0010498,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010646,GO:0010647,GO:0012505,GO:0012506,GO:0012507,GO:0015031,GO:0015833,GO:0016020,GO:0016043,GO:0016050,GO:0016192,GO:0019219,GO:0019222,GO:0019538,GO:0019941,GO:0023051,GO:0023056,GO:0030117,GO:0030120,GO:0030127,GO:0030133,GO:0030134,GO:0030135,GO:0030163,GO:0030433,GO:0030658,GO:0030659,GO:0030660,GO:0030662,GO:0031080,GO:0031081,GO:0031090,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031410,GO:0031503,GO:0031967,GO:0031975,GO:0031982,GO:0032006,GO:0032008,GO:0032991,GO:0033036,GO:0033554,GO:0034613,GO:0034629,GO:0034976,GO:0035859,GO:0036503,GO:0042221,GO:0042886,GO:0043085,GO:0043087,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043547,GO:0043632,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0045893,GO:0045935,GO:0046907,GO:0048193,GO:0048194,GO:0048475,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051252,GO:0051254,GO:0051336,GO:0051345,GO:0051603,GO:0051641,GO:0051649,GO:0051664,GO:0051668,GO:0051716,GO:0060255,GO:0061024,GO:0065007,GO:0065009,GO:0070727,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0071944,GO:0080090,GO:0090114,GO:0097708,GO:0098588,GO:0098796,GO:0098805,GO:1901564,GO:1901565,GO:1901575,GO:1901698,GO:1902531,GO:1902533,GO:1902680,GO:1903432,GO:1903506,GO:1903508,GO:1904263,GO:2000112,GO:2001141		ko:K14004	ko03013,ko04141,ko04150,map03013,map04141,map04150	M00404,M00427			ko00000,ko00001,ko00002,ko03019,ko04131				ANAPC4_WD40,WD40	OTHER	FALSE	0.999444	0.000589		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	1613.42938510204	0.031902552453147	0.0744863446388244	0.428300685284514	0.668432220074929	0.73810368986602	FALSE	FALSE	up
